Data_REF;Nome Empresa;Ticker;SETOR_ATIV;1;2;3;4;5;6;7;8;9;10;11;12;Ano;Mes;12 Cluster;34 Cluster;56 Cluster;78 Cluster;910 Cluster;1112 Cluster
2023-09-30;ATACADÃO S.A.;CRFB;Emp. Adm. Part. - Comércio (Atacado e Varejo);30408313,72548807;21635732,714138202;21635732,714138202;8746376,676986478;30408313,72548807;63143712,59029921;30408313,72548807;-63143712,59029921;30408313,72548807;-31231183,694530442;30408313,72548807;14358786,377709415;2023;09;2,0;1,0;0,0;0,0;2,0;2,0
2023-09-30;ALIANSCE SONAE SHOPPING CENTERS S.A.;ALSO;Emp. Adm. Part. - Comércio (Atacado e Varejo);10029144,074816788;61197,96207020748;61197,96207020748;-264836,8100257227;10029144,074816788;14131948,400536543;10029144,074816788;-14131948,400536543;10029144,074816788;-938437,130599822;10029144,074816788;3257404,931323407;2023;09;1,0;0,0;1,0;1,0;1,0;2,0
2023-09-30;SAO PAULO TURISMO S.A.;AHEB;Emp. Adm. Part. - Hospedagem e Turismo;-24628,39522725677;73213,48372024547;73213,48372024547;0,0;-24628,39522725677;405366,9972080409;-24628,39522725677;-405366,9972080409;-24628,39522725677;-182299,28149069374;-24628,39522725677;154612,8833766468;2023;09;0,0;0,0;0,0;0,0;0,0;0,0
2023-09-30;SER EDUCACIONAL S.A.;SEER;Educação;1100900,797231676;208081,66695884438;208081,66695884438;638310,7419286608;1100900,797231676;2575703,187975766;1100900,797231676;-2575703,187975766;1100900,797231676;-247773,48669607393;1100900,797231676;-378639,62944995885;2023;09;2,0;2,0;2,0;2,0;2,0;2,0
2023-09-30;CRUZEIRO DO SUL EDUCACIONAL S.A.;CSED;Educação;-1817553,5757576092;110654,2943722965;110654,2943722965;310570,3982683981;-1817553,5757576092;-1652751,7965368123;-1817553,5757576092;1652751,7965368123;-1817553,5757576092;-286470,991341988;-1817553,5757576092;-2077828,6883116877;2023;09;1,0;1,0;1,0;1,0;1,0;1,0
2023-09-30;ANIMA HOLDING S.A.;ANIM;Educação;4908559,632477317;12454,106083949911;12454,106083949911;-203542,34073507463;4908559,632477317;8382499,613943499;4908559,632477317;-8382499,613943499;4908559,632477317;-1546575,6612939257;4908559,632477317;165708,54675929167;2023;09;0,0;0,0;0,0;0,0;0,0;0,0
2023-09-30;SLC AGRICOLA S.A.;SLCE;Agricultura (Açúcar, Álcool e Cana);6321702,507250667;2389255,333268392;2389255,333268392;1767304,4519094485;6321702,507250667;22868596,361361433;6321702,507250667;-22868596,361361433;6321702,507250667;-4577401,9586904915;6321702,507250667;6923402,079116661;2023;09;2,0;2,0;2,0;2,0;2,0;2,0
2023-09-30;SAO MARTINHO S.A.;SMTO;Agricultura (Açúcar, Álcool e Cana);6546608,345512858;2044967,1268002102;2044967,1268002102;1372863,5160117843;6546608,345512858;21492137,07430175;6546608,345512858;-21492137,07430175;6546608,345512858;-3995482,474170721;6546608,345512858;6676932,926763667;2023;09;2,0;2,0;2,0;2,0;2,0;2,0
2023-09-30;POMIFRUTAS S/A EM RECUPERACAO JUDICIAL;FRTA;Agricultura (Açúcar, Álcool e Cana);11023,674085857252;-1127,5982520239204;-1127,5982520239204;18,14566899089168;11023,674085857252;54627,1910542667;11023,674085857252;-54627,1910542667;11023,674085857252;-86450,05918120741;11023,674085857252;4030,9231190024584;2023;09;1,0;1,0;1,0;1,0;1,0;1,0
2023-09-30;NUTRIPLANT INDUSTRIA E COMERCIO S.A.;NUTR;Agricultura (Açúcar, Álcool e Cana);84158,9735850106;75176,65162129716;75176,65162129716;898,194000265353;84158,9735850106;172466,87737685582;84158,9735850106;-172466,87737685582;84158,9735850106;-33678,95303291944;84158,9735850106;89917,86949056407;2023;09;1,0;1,0;1,0;1,0;1,0;1,0
2023-09-30;JALLES MACHADO S.A.;JALL;Agricultura (Açúcar, Álcool e Cana);3162640,9516594503;34483,20779221444;34483,20779221444;454429,90909091604;3162640,9516594503;7595464,569264084;3162640,9516594503;-7595464,569264084;3162640,9516594503;-230848,13636363938;3162640,9516594503;103703,96897547878;2023;09;1,0;1,0;1,0;1,0;1,0;1,0
2023-09-30;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;CTCA;Agricultura (Açúcar, Álcool e Cana);1109460,746603008;89019,17811987145;89019,17811987145;405425,84875231364;1109460,746603008;1230954,4108954663;1109460,746603008;-1230954,4108954663;1109460,746603008;-108497,6227855543;1109460,746603008;410271,08668908995;2023;09;1,0;1,0;1,0;1,0;1,0;1,0
2023-09-30;COSAN S.A.;CSAN;Agricultura (Açúcar, Álcool e Cana);22028767,217686966;1894961,773280749;1894961,773280749;12602145,575781181;22028767,217686966;58135308,52306441;22028767,217686966;-58135308,52306441;22028767,217686966;-9719163,670843605;22028767,217686966;3714389,5918066;2023;09;0,0;0,0;0,0;0,0;0,0;0,0
2023-09-30;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;AGRO;Agricultura (Açúcar, Álcool e Cana);3384799,443860136;268080,9489518043;268080,9489518043;665916,9663920514;3384799,443860136;4629226,922043154;3384799,443860136;-4629226,922043154;3384799,443860136;-518710,90745631396;3384799,443860136;1476052,396747072;2023;09;1,0;1,0;1,0;1,0;1,0;1,0
2023-09-30;SPRINGS GLOBAL PARTICIPACOES S.A.;SGPS;Emp. Adm. Part. - Têxtil e Vestuário;49702,153972795466;-1475,387052493872;-1475,387052493872;-7834,892238550703;49702,153972795466;99936,21192559414;49702,153972795466;-99936,21192559414;49702,153972795466;12675,124312244363;49702,153972795466;8657,168890682922;2023;09;0,0;0,0;0,0;0,0;0,0;0,0
2023-09-30;STATKRAFT ENERGIAS RENOVAVEIS S.A.;STKF;Energia Elétrica;4489940,817573942;143137,08143428247;143137,08143428247;592073,3187151563;4489940,817573942;5735016,7843882665;4489940,817573942;-5735016,7843882665;4489940,817573942;-586348,0501551332;4489940,817573942;868751,1375022493;2023;09;2,0;2,0;0,0;0,0;1,0;1,0
2023-09-30;RIO PARANAPANEMA ENERGIA S.A.;GEPA;Energia Elétrica;2530426,194558735;314577,61070851993;314577,61070851993;1156293,1374473674;2530426,194558735;3114735,490413836;2530426,194558735;-3114735,490413836;2530426,194558735;114324,03461567045;2530426,194558735;-565340,1821115148;2023;09;2,0;2,0;0,0;0,0;1,0;1,0
2023-09-30;RENOVA ENERGIA S.A. - EM RECUPERAÇÃO JUDICIAL;RNEW;Energia Elétrica;714531,0650041503;82591,26265539165;82591,26265539165;-4513,12468082928;714531,0650041503;899190,9714513454;714531,0650041503;-899190,9714513454;714531,0650041503;598300,2073521026;714531,0650041503;430871,77329525293;2023;09;2,0;2,0;0,0;0,0;1,0;1,0
2023-09-30;REDE ENERGIA PARTICIPAÇÕES S.A.;REDE;Energia Elétrica;2759982,2712570885;619363,467175779;619363,467175779;125490,59480878273;2759982,2712570885;4327042,676902445;2759982,2712570885;-4327042,676902445;2759982,2712570885;-689917,5122385814;2759982,2712570885;574181,2523498479;2023;09;2,0;2,0;0,0;0,0;1,0;1,0
2023-09-30;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;EQPA;Energia Elétrica;3262488,619111484;2579604,2000305965;2579604,2000305965;1467188,9281105779;3262488,619111484;13616228,65114243;3262488,619111484;-13616228,65114243;3262488,619111484;-4259592,745222522;3262488,619111484;5646020,571005691;2023;09;1,0;0,0;1,0;1,0;2,0;2,0
2023-09-30;EQUATORIAL ENERGIA S.A.;EQTL;Energia Elétrica;24048316,056953736;696969,7695149953;696969,7695149953;10963100,907391796;24048316,056953736;31676471,01672187;24048316,056953736;-31676471,01672187;24048316,056953736;-410643,52453837334;24048316,056953736;1556594,7190477625;2023;09;0,0;1,0;2,0;2,0;0,0;0,0
2023-09-30;ENGIE BRASIL ENERGIA S.A.;EGIE;Energia Elétrica;8153612,100957822;1009940,7267421482;1009940,7267421482;2709317,6985389856;8153612,100957822;25216777,34803889;8153612,100957822;-25216777,34803889;8153612,100957822;-4178216,653902413;8153612,100957822;3843983,4411958056;2023;09;0,0;2,0;2,0;2,0;2,0;2,0
2023-09-30;ENEVA S.A;ENEV;Energia Elétrica;16424252,940514775;292319,91805665876;292319,91805665876;1124672,4874271094;16424252,940514775;31856999,402091015;16424252,940514775;-31856999,402091015;16424252,940514775;-4547709,573233169;16424252,940514775;8569051,187200498;2023;09;0,0;2,0;2,0;2,0;0,0;2,0
2023-09-30;ENERGISA MATO GROSSO-DISTRIBUIDORA DE ENERGIA S/A;ENMT;Energia Elétrica;4134008,5100336093;2401256,519828989;2401256,519828989;1784573,3052056548;4134008,5100336093;15351868,806018738;4134008,5100336093;-15351868,806018738;4134008,5100336093;-3187654,005663176;4134008,5100336093;4051971,2933017574;2023;09;1,0;0,0;1,0;1,0;2,0;2,0
2023-09-30;EMAE - EMPRESA METROP.AGUAS ENERGIA S.A.;EMAE;Energia Elétrica;617884,2747173001;150333,90193313378;150333,90193313378;233225,53644011155;617884,2747173001;2119364,949407696;617884,2747173001;-2119364,949407696;617884,2747173001;-139090,86452517434;617884,2747173001;679800,181565271;2023;09;2,0;2,0;0,0;0,0;1,0;1,0
2023-09-30;ELEKTRO REDES S.A.;EKTR;Energia Elétrica;4033730,6297166673;2324550,4939309647;2324550,4939309647;1564620,144456522;4033730,6297166673;12634611,190061692;4033730,6297166673;-12634611,190061692;4033730,6297166673;-2909766,4107337883;4033730,6297166673;3826142,781760712;2023;09;1,0;0,0;0,0;0,0;2,0;2,0
2023-09-30;EDP - ENERGIAS DO BRASIL S.A.;ENBR;Energia Elétrica;11708590,720858693;-73730,126767782;-73730,126767782;6139096,131340485;11708590,720858693;12250273,625759436;11708590,720858693;-12250273,625759436;11708590,720858693;-721295,9605203809;11708590,720858693;1830622,1039392687;2023;09;0,0;1,0;2,0;2,0;0,0;0,0
2023-09-30;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;TRPL;Energia Elétrica;15433040,968964566;582430,081417035;582430,081417035;11205436,18486364;15433040,968964566;34694405,9756455;15433040,968964566;-34694405,9756455;15433040,968964566;-734255,5062765107;15433040,968964566;3318343,159692637;2023;09;0,0;1,0;2,0;2,0;0,0;0,0
2023-09-30;CIA PARANAENSE DE ENERGIA - COPEL;CPLE;Energia Elétrica;24712338,337384094;196135,41910570563;196135,41910570563;12467474,62009298;24712338,337384094;24354851,837310955;24712338,337384094;-24354851,837310955;24712338,337384094;-80491,37327810167;24712338,337384094;2282753,762972483;2023;09;0,0;1,0;2,0;2,0;0,0;0,0
2023-09-30;CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D;CEED;Energia Elétrica;-217359,08033923013;1513214,9746837048;1513214,9746837048;-1600583,8951794715;-217359,08033923013;7960608,946317615;-217359,08033923013;-7960608,946317615;-217359,08033923013;524178,20441011805;-217359,08033923013;4106521,435825015;2023;09;1,0;0,0;0,0;0,0;1,0;2,0
2023-09-30;CIA ENERGETICA DO RIO GDE NORTE - COSERN;CSRN;Energia Elétrica;1923834,2706225724;996112,2237662871;996112,2237662871;1115232,5760577386;1923834,2706225724;7069982,27370303;1923834,2706225724;-7069982,27370303;1923834,2706225724;-2153018,0516364584;1923834,2706225724;2127653,4239243455;2023;09;2,0;2,0;0,0;0,0;2,0;1,0
2023-09-30;CIA ENERGETICA DO CEARA - COELCE;COCE;Energia Elétrica;3816756,179406359;2862459,827098286;2862459,827098286;1913788,4468195303;3816756,179406359;15236089,841559477;3816756,179406359;-15236089,841559477;3816756,179406359;-4853066,340789958;3816756,179406359;4018702,4259278527;2023;09;1,0;0,0;1,0;1,0;2,0;2,0
2023-09-30;CIA ENERGETICA DE PERNAMBUCO - CELPE;CEPE;Energia Elétrica;1546042,5136752236;2311829,465305648;2311829,465305648;602063,5166090152;1546042,5136752236;17136056,32276182;1546042,5136752236;-17136056,32276182;1546042,5136752236;-3033243,674880948;1546042,5136752236;5184837,568552434;2023;09;1,0;0,0;1,0;1,0;2,0;2,0
2023-09-30;CIA ENERGETICA DE MINAS GERAIS - CEMIG;CMIG;Energia Elétrica;25524693,85123931;872347,9771627372;872347,9771627372;9477611,939468175;25524693,85123931;29495645,24989927;25524693,85123931;-29495645,24989927;25524693,85123931;-2895489,8958241264;25524693,85123931;3722117,1167912213;2023;09;0,0;1,0;2,0;2,0;0,0;0,0
2023-09-30;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;CEBR;Energia Elétrica;1449447,9329313166;23399,994859013546;23399,994859013546;414265,84992403473;1449447,9329313166;1769307,5969385519;1449447,9329313166;-1769307,5969385519;1449447,9329313166;-190305,10285983095;1449447,9329313166;1264844,8232365435;2023;09;2,0;2,0;0,0;0,0;1,0;1,0
2023-09-30;CIA ELETRICIDADE EST. DA BAHIA - COELBA;CEEB;Energia Elétrica;6827392,358816544;4237906,511862529;4237906,511862529;3203150,130032874;6827392,358816544;31967787,29576415;6827392,358816544;-31967787,29576415;6827392,358816544;-5622259,621183325;6827392,358816544;6745720,5560595365;2023;09;1,0;0,0;2,0;2,0;2,0;2,0
2023-09-30;CESP - CIA ENERGETICA DE SAO PAULO;CESP;Energia Elétrica;9952291,697409524;1121706,1560762112;1121706,1560762112;3411190,30240147;9952291,697409524;19041741,088347524;9952291,697409524;-19041741,088347524;9952291,697409524;-1719521,695556683;9952291,697409524;1849184,8088696348;2023;09;0,0;1,0;2,0;2,0;0,0;0,0
2023-09-30;CENTRAIS ELET DE SANTA CATARINA S.A.;CLSC;Energia Elétrica;3809725,8651247006;185319,0662486212;185319,0662486212;779263,8987341251;3809725,8651247006;4143194,2024716977;3809725,8651247006;-4143194,2024716977;3809725,8651247006;-297398,6889473849;3809725,8651247006;410394,7552870373;2023;09;2,0;2,0;0,0;0,0;1,0;1,0
2023-09-30;AMPLA ENERGIA E SERVICOS S.A.;CBEE;Energia Elétrica;5824140,917825605;2384639,3398421714;2384639,3398421714;1787902,2927437252;5824140,917825605;21660409,371504597;5824140,917825605;-21660409,371504597;5824140,917825605;-6044173,680264754;5824140,917825605;4183876,0719949785;2023;09;1,0;0,0;2,0;2,0;2,0;2,0
2023-09-30;AFLUENTE TRANSMISSÃO DE ENERGIA ELÉTRICA S/A;AFLT;Energia Elétrica;358644,6915090511;35853,085797084015;35853,085797084015;303878,7980193541;358644,6915090511;414831,7270905605;358644,6915090511;-414831,7270905605;358644,6915090511;-29429,63035526659;358644,6915090511;74727,94407952066;2023;09;2,0;2,0;0,0;0,0;1,0;1,0
2023-09-30;SUZANO HOLDING S.A.;NEMO;Emp. Adm. Part. - Papel e Celulose;9606237,617259642;2531885,6212849575;2531885,6212849575;714151,6681441306;9606237,617259642;10155350,910516009;9606237,617259642;-10155350,910516009;9606237,617259642;518,1100267823495;9606237,617259642;41375,21343040488;2023;09;0,0;0,0;0,0;0,0;0,0;0,0
2023-09-30;SUZANO S.A.;SUZB;Papel e Celulose;34868795,81945227;10584229,784002755;10584229,784002755;2580721,4532737387;34868795,81945227;172799791,0339446;34868795,81945227;-172799791,0339446;34868795,81945227;-19875363,434051473;34868795,81945227;19645596,664820597;2023;09;1,0;1,0;1,0;1,0;1,0;1,0
2023-09-30;KLABIN S.A.;KLBN;Papel e Celulose;10547400,62868271;6683654,228645792;6683654,228645792;-227825,42610837216;10547400,62868271;44166388,38352936;10547400,62868271;-44166388,38352936;10547400,62868271;-6173456,729217276;10547400,62868271;7708490,269076061;2023;09;0,0;0,0;0,0;0,0;0,0;0,0
2023-09-30;T4F ENTRETENIMENTO S.A.;SHOW;Brinquedos e Lazer;34886,26250593658;25632,464743715027;25632,464743715027;-27225,40240292385;34886,26250593658;494925,64198657125;34886,26250593658;-494925,64198657125;34886,26250593658;-229794,30320812008;34886,26250593658;206224,95628602465;2023;09;2,0;0,0;2,0;2,0;2,0;2,0
2023-09-30;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;SMFT;Brinquedos e Lazer;5851590,190918482;593545,7982456315;593545,7982456315;99017,69762634141;5851590,190918482;9225593,906089325;5851590,190918482;-9225593,906089325;5851590,190918482;-815660,9122807297;5851590,190918482;5957207,908668728;2023;09;1,0;2,0;1,0;1,0;1,0;1,0
2023-09-30;BICICLETAS MONARK S.A.;BMKS;Brinquedos e Lazer;174015,08155953352;9875,275273578161;9875,275273578161;-5023,94823550072;174015,08155953352;343679,8655022974;174015,08155953352;-183992,34557034652;174015,08155953352;3777,4915386117173;174015,08155953352;125110,680149196;2023;09;0,0;0,0;0,0;0,0;0,0;0,0
2023-09-30;MANUFATURA DE BRINQUEDOS ESTRELA S.A.;ESTR;Brinquedos e Lazer;0,0;9663,280540727015;9663,280540727015;50693,829756113795;0,0;186775,04720345623;0,0;-186775,04720345623;0,0;-558810,6707708512;0,0;44619,058303284466;2023;09;0,0;1,0;0,0;0,0;0,0;0,0
2023-09-30;TEGMA GESTAO LOGISTICA S.A.;TGMA;Serviços Transporte e Logística;891906,811226958;342530,5041274169;342530,5041274169;562282,1941720449;891906,811226958;1466077,0607272072;891906,811226958;-1466077,0607272072;891906,811226958;-236531,2803049855;891906,811226958;709845,4951351355;2023;09;0,0;2,0;2,0;2,0;2,0;0,0
2023-09-30;SIMPAR S.A.;SIMH;Serviços Transporte e Logística;-3098764,679653679;-1165690,5454545435;-1165690,5454545435;1130181,5627705604;-3098764,679653679;11353165,259740287;-3098764,679653679;-11353165,259740287;-3098764,679653679;1530534,1645021476;-3098764,679653679;2508325,380952247;2023;09;0,0;0,0;1,0;1,0;2,0;1,0
2023-09-30;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;SEQL;Serviços Transporte e Logística;-1652895,9090909078;370672,61471861077;370672,61471861077;-53882,59740259708;-1652895,9090909078;-687369,6233766392;-1652895,9090909078;687369,6233766392;-1652895,9090909078;-746753,2900432884;-1652895,9090909078;60051,558441538305;2023;09;0,0;2,0;2,0;2,0;1,0;1,0
2023-09-30;MOVIDA PARTICIPACOES SA;MOVI;Serviços Transporte e Logística;3113717,5954190553;261985,44636329517;261985,44636329517;2231353,4390605204;3113717,5954190553;12672889,41791823;3113717,5954190553;-12672889,41791823;3113717,5954190553;-699032,0421708563;3113717,5954190553;1947945,2246390302;2023;09;2,0;0,0;0,0;0,0;0,0;2,0
2023-09-30;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;MILS;Serviços Transporte e Logística;1613238,9138213508;531245,3896970563;531245,3896970563;206804,40502240846;1613238,9138213508;3068469,0537711545;1613238,9138213508;-3068469,0537711545;1613238,9138213508;-356783,467161969;1613238,9138213508;1331840,3391495498;2023;09;1,0;2,0;2,0;2,0;2,0;1,0
2023-09-30;MAESTRO LOCADORA DE VEICULOS S.A.;MSRO;Serviços Transporte e Logística;76765,30527347143;20644,674263256267;20644,674263256267;-4481,761850388928;76765,30527347143;181657,78797788845;76765,30527347143;-181657,78797788845;76765,30527347143;-37980,520406960284;76765,30527347143;-4198,04280036952;2023;09;0,0;2,0;2,0;2,0;2,0;0,0
2023-09-30;LOG-IN LOGISTICA INTERMODAL S.A.;LOGN;Serviços Transporte e Logística;1422058,4421433494;350173,0234788833;350173,0234788833;-134846,26623617503;1422058,4421433494;4052134,5462812856;1422058,4421433494;-4052134,5462812856;1422058,4421433494;-634007,9237101083;1422058,4421433494;1115230,522539962;2023;09;0,0;2,0;2,0;2,0;1,0;1,0
2023-09-30;LOCALIZA RENT A CAR S.A.;RENT;Serviços Transporte e Logística;20423000,58552727;2977579,6078505456;2977579,6078505456;5288269,999074319;20423000,58552727;44047846,625954755;20423000,58552727;-44047846,625954755;20423000,58552727;-7077646,149359118;20423000,58552727;7761585,073613056;2023;09;2,0;1,0;0,0;0,0;0,0;2,0
2023-09-30;JSL S.A.;JSLG;Serviços Transporte e Logística;2169026,0091938507;1210648,8343517296;1210648,8343517296;1393016,4925589554;2169026,0091938507;3757180,4046242307;2169026,0091938507;-3757180,4046242307;2169026,0091938507;31098,127296053513;2169026,0091938507;982597,0968318565;2023;09;1,0;1,0;2,0;2,0;2,0;0,0
2023-09-30;HIDROVIAS DO BRASIL S.A.;HBSA;Serviços Transporte e Logística;1035628,6085223105;61696,02594095179;61696,02594095179;-64920,31493058574;1035628,6085223105;2187219,2482306305;1035628,6085223105;-2187219,2482306305;1035628,6085223105;-88853,70503155618;1035628,6085223105;236374,51101659646;2023;09;0,0;2,0;2,0;2,0;2,0;0,0
2023-09-30;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;ECOR;Serviços Transporte e Logística;5019818,431634471;143350,19490261504;143350,19490261504;118693,22297605634;5019818,431634471;5420575,352281798;5019818,431634471;-5420575,352281798;5019818,431634471;-263079,1806479682;5019818,431634471;505725,003012912;2023;09;2,0;2,0;0,0;0,0;0,0;0,0
2023-09-30;BBM LOGÍSTICA S.A.;BBML;Serviços Transporte e Logística;-82172,87875098534;289650,4508511032;289650,4508511032;50277,02452416757;-82172,87875098534;830626,4808985167;-82172,87875098534;-830626,4808985167;-82172,87875098534;-282515,526517284;-82172,87875098534;183722,81100696095;2023;09;0,0;2,0;2,0;2,0;2,0;0,0
2023-09-30;FERROVIA CENTRO-ATLANTICA S.A.;VSPT;Serviços Transporte e Logística;1585494,5341923404;1083014,6803842722;1083014,6803842722;0,0;1585494,5341923404;8982941,35132128;1585494,5341923404;-8982941,35132128;1585494,5341923404;-919875,3930865066;1585494,5341923404;909848,5214070408;2023;09;1,0;0,0;1,0;1,0;1,0;0,0
2023-09-30;ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.;ALPK;Serviços Transporte e Logística;1610325,8528138553;-211839,12554113942;-211839,12554113942;0,0;1610325,8528138553;4833354,415584407;1610325,8528138553;-4833354,415584407;1610325,8528138553;-124179,90043290233;1610325,8528138553;1248354,9393939532;2023;09;0,0;0,0;2,0;2,0;2,0;1,0
2023-09-30;TEKNO S.A. - INDUSTRIA E COMERCIO;TKNO;Emp. Adm. Part. - Metalurgia e Siderurgia;372153,5615494171;149293,9617056665;149293,9617056665;113609,3520176368;372153,5615494171;543087,8448927569;372153,5615494171;-543087,8448927569;372153,5615494171;-155391,21534006804;372153,5615494171;356976,870128565;2023;09;1,0;1,0;1,0;1,0;1,0;1,0
2023-09-30;METALURGICA GERDAU S.A.;GOAU;Emp. Adm. Part. - Metalurgia e Siderurgia;25348281,11059898;2399829,5568697928;2399829,5568697928;11035479,484479647;25348281,11059898;27318381,033032738;25348281,11059898;-27318381,033032738;25348281,11059898;-751034,3290493628;25348281,11059898;1781197,279606162;2023;09;2,0;2,0;2,0;2,0;2,0;2,0
2023-09-30;MANGELS INDUSTRIAL S.A.;MGEL;Emp. Adm. Part. - Metalurgia e Siderurgia;-80022,9037013115;416376,61900694494;416376,61900694494;-12005,906787870226;-80022,9037013115;1161184,837422378;-80022,9037013115;-1161184,837422378;-80022,9037013115;-684266,9530537867;-80022,9037013115;669198,4454966548;2023;09;0,0;0,0;0,0;0,0;0,0;0,0
2023-09-30;KEPLER WEBER S.A.;KEPL;Emp. Adm. Part. - Metalurgia e Siderurgia;768935,3474092131;181195,2696478597;181195,2696478597;275415,174828412;768935,3474092131;866580,0731690782;768935,3474092131;-866580,0731690782;768935,3474092131;-67287,27302416106;768935,3474092131;132038,45447171357;2023;09;1,0;1,0;1,0;1,0;1,0;1,0
2023-09-30;TIM S.A.;TIMS;Telecomunicações;27235930,532911047;6473512,803640799;6473512,803640799;13359504,70629365;27235930,532911047;64250552,205904946;27235930,532911047;-64250552,205904946;27235930,532911047;-11194433,292041304;27235930,532911047;-23451832,981018763;2023;09;0,0;0,0;0,0;0,0;0,0;1,0
2023-09-30;TELEFÔNICA BRASIL S.A;VIVT;Telecomunicações;58104634,21452836;11073158,643555898;11073158,643555898;2210178,296741179;58104634,21452836;114105278,56105155;58104634,21452836;-114105278,56105155;58104634,21452836;-22192293,85398388;58104634,21452836;18487321,29024785;2023;09;2,0;0,0;2,0;2,0;2,0;2,0
2023-09-30;TELEC BRASILEIRAS S.A. TELEBRAS;TELB;Telecomunicações;2401632,0636999784;118025,04748919753;118025,04748919753;0,0;2401632,0636999784;3176220,220864243;2401632,0636999784;-3176220,220864243;2401632,0636999784;-463750,1206060805;2401632,0636999784;2675479,571017345;2023;09;1,0;0,0;1,0;1,0;1,0;0,0
2023-09-30;DTCOM - DIRECT TO COMPANY S.A.;DTCY;Telecomunicações;-1297,1650214390975;347,91629339623523;347,91629339623523;0,0;-1297,1650214390975;-12742,202808356033;-1297,1650214390975;12742,202808356033;-1297,1650214390975;4998,338855446116;-1297,1650214390975;-7143,014240857568;2023;09;1,0;0,0;1,0;1,0;1,0;0,0
2023-09-30;TOTVS S.A.;TOTS;Comunicação e Informática;6816939,86929059;800592,299607692;800592,299607692;990610,6802115755;6816939,86929059;10791666,823848557;6816939,86929059;-10791666,823848557;6816939,86929059;-709878,5419215467;6816939,86929059;4021112,0549749113;2023;09;0,0;1,0;1,0;1,0;0,0;0,0
2023-09-30;SINQIA S.A.;SQIA;Comunicação e Informática;67844441,87567393;4299604,456011159;4299604,456011159;85387,4055210709;67844441,87567393;81741849,54220243;67844441,87567393;-81741849,54220243;67844441,87567393;-7677054,1676159;67844441,87567393;45256985,720266655;2023;09;2,0;2,0;2,0;2,0;2,0;2,0
2023-09-30;POSITIVO TECNOLOGIA S.A.;POSI;Comunicação e Informática;2072020,736502416;1888278,6376002058;1888278,6376002058;738243,1616492146;2072020,736502416;5904661,613425972;2072020,736502416;-5904661,613425972;2072020,736502416;-2291546,432840107;2072020,736502416;4436025,896529579;2023;09;1,0;1,0;1,0;1,0;1,0;1,0
2023-09-30;MÉLIUZ S.A.;CASH;Comunicação e Informática;-1008434,5584415591;-67643,34199134145;-67643,34199134145;3257,597402597546;-1008434,5584415591;-982238,8268398026;-1008434,5584415591;982238,8268398026;-1008434,5584415591;-125849,44588744598;-1008434,5584415591;-1901224,822510811;2023;09;0,0;0,0;0,0;0,0;0,0;0,0
2023-09-30;LOCAWEB SERVIÇOS DE INTERNET S.A.;LWSA;Comunicação e Informática;-3690130,991341891;155244,0357420337;155244,0357420337;-44666,40104340296;-3690130,991341891;-2152365,638250538;-3690130,991341891;2152365,638250538;-3690130,991341891;-838422,3775113772;-3690130,991341891;-4212337,924741961;2023;09;0,0;0,0;0,0;0,0;0,0;0,0
2023-09-30;FLEX GESTÃO DE RELACIONAMENTOS S.A.;FLEX;Comunicação e Informática;9805,380288961693;87581,02837977523;87581,02837977523;22793,301857582406;9805,380288961693;-74438,73581012833;9805,380288961693;74438,73581012833;9805,380288961693;-786434,5211558288;9805,380288961693;36100,96542828414;2023;09;0,0;0,0;0,0;0,0;0,0;0,0
2023-09-30;BRQ SOLUCOES EM INFORMATICA S.A.;BRQB;Comunicação e Informática;188999,50632523804;214702,15120095614;214702,15120095614;59693,254086006375;188999,50632523804;435303,2185545688;188999,50632523804;-435303,2185545688;188999,50632523804;-132659,6984561545;188999,50632523804;200447,31419879998;2023;09;0,0;0,0;0,0;0,0;0,0;0,0
2023-09-30;BEMOBI MOBILE TECH S.A.;BMOB;Comunicação e Informática;-1342443,9740259773;49903,58874458975;49903,58874458975;496556,0346320352;-1342443,9740259773;543311,177489203;-1342443,9740259773;-543311,177489203;-1342443,9740259773;-873338,0779220754;-1342443,9740259773;111178,01298698608;2023;09;0,0;1,0;0,0;0,0;0,0;0,0
2023-09-30;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;TAEE;Emp. Adm. Part. - Energia Elétrica;10270104,418603275;737706,179577755;737706,179577755;4000173,9521390134;10270104,418603275;24266939,09752868;10270104,418603275;-24266939,09752868;10270104,418603275;-1847626,1686800406;10270104,418603275;3702649,4219137067;2023;09;2,0;2,0;2,0;2,0;2,0;0,0
