CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Especie_Acao;Classe_Acao;Dividendo_Distribuido;Montante;Data_Pagamento_Dividendo
21.255.567/0001-89;2022-01-01;5;126178;2021-01-01;2021-12-31;Preferencial;;Dividendo Obrigatório;4373366.01;2022-07-29
21.262.638/0001-70;2022-01-01;1;116176;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;0.00;
21.262.638/0001-70;2022-01-01;1;116176;2019-01-01;2019-12-31;Preferencial;Preferencial Classe A;Dividendo Obrigatório;0.00;
21.262.638/0001-70;2022-01-01;1;116176;2020-01-01;2020-12-31;Ordinária;;Outros;54937509.46;2020-12-31
21.262.638/0001-70;2022-01-01;1;116176;2020-01-01;2020-12-31;Preferencial;Preferencial Classe A;Outros;5706057.52;2020-12-31
21.262.638/0001-70;2022-01-01;1;116176;2021-01-01;2021-12-31;Ordinária;;Outros;48178631.77;2021-12-31
21.262.638/0001-70;2022-01-01;1;116176;2021-01-01;2021-12-31;Preferencial;Preferencial Classe A;Outros;2169123.21;2021-12-31
21.314.559/0001-66;2022-01-01;22;125974;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;107500000.00;2020-12-29
21.314.559/0001-66;2022-01-01;22;125974;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;44100000.00;2021-07-01
21.314.559/0001-66;2022-01-01;22;125974;2021-01-01;2021-12-31;Ordinária;;Dividendo Obrigatório;307000000.00;2022-05-16
21.389.501/0001-81;2022-01-01;11;126922;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;23444934.82;2020-12-28
21.389.501/0001-81;2022-01-01;11;126922;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;576555065.18;2020-12-28
21.389.501/0001-81;2022-01-01;11;126922;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;200000000.00;2021-02-09
21.389.501/0001-81;2022-01-01;11;126922;2021-01-01;2021-12-31;Ordinária;;Dividendo Obrigatório;200000000.00;2021-02-17
21.389.501/0001-81;2022-01-01;11;126922;2021-01-01;2021-12-31;Ordinária;;Juros Sobre Capital Próprio;61600039.83;2021-12-20
21.389.501/0001-81;2022-01-01;11;126922;2021-01-01;2021-12-31;Ordinária;;Dividendo Obrigatório;635800411.13;2021-12-20
21.389.501/0001-81;2022-01-01;11;126922;2021-01-01;2021-12-31;Preferencial;Preferencial Classe A;Dividendo Obrigatório;31212020.13;2021-12-20
21.389.501/0001-81;2022-01-01;11;126922;2021-01-01;2021-12-31;Preferencial;Preferencial Classe A;Juros Sobre Capital Próprio;3024001.95;2021-12-20
21.389.501/0001-81;2022-01-01;11;126922;2021-01-01;2021-12-31;Preferencial;Preferencial Classe B;Juros Sobre Capital Próprio;5375958.21;2021-12-20
21.389.501/0001-81;2022-01-01;11;126922;2021-01-01;2021-12-31;Preferencial;Preferencial Classe B;Dividendo Obrigatório;55487568.74;2021-12-20
21.414.457/0001-12;2022-01-01;1;115826;2019-01-01;2019-12-31;Ordinária;;;0.00;
21.414.457/0001-12;2022-01-01;1;115826;2020-01-01;2020-12-31;Ordinária;;;0.00;
22.543.331/0001-00;2022-01-01;8;125952;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;153443000.00;2020-02-12
22.543.331/0001-00;2022-01-01;8;125952;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;210000000.00;2019-09-18
22.543.331/0001-00;2022-01-01;8;125952;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;100000000.00;2020-09-29
22.543.331/0001-00;2022-01-01;8;125952;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;320236000.00;2021-03-03
22.543.331/0001-00;2022-01-01;8;125952;2021-01-01;2021-12-31;Ordinária;;Dividendo Obrigatório;733838520.93;2021-11-16
23.041.875/0001-37;2022-01-01;4;126032;2020-01-01;2020-12-31;Preferencial;;;172303451.00;2020-04-01
23.041.875/0001-37;2022-01-01;4;126032;2021-01-01;2021-12-31;Ordinária;;;324044269.00;2022-03-31
23.236.821/0001-27;2022-01-01;3;126083;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;20268445.00;
23.236.821/0001-27;2022-01-01;3;126083;2021-01-01;2021-12-31;Ordinária;;Dividendo Obrigatório;28081072.74;
23.373.000/0001-32;2022-01-01;12;126955;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;21408000.00;2019-12-27
23.373.000/0001-32;2022-01-01;12;126955;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;34646000.00;2019-12-27
23.373.000/0001-32;2022-01-01;12;126955;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;27962000.00;2020-12-27
23.373.000/0001-32;2022-01-01;12;126955;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;42558000.00;2020-12-27
23.373.000/0001-32;2022-01-01;12;126955;2021-01-01;2021-12-31;Ordinária;;Dividendo Obrigatório;95564290.90;2021-12-22
23.373.000/0001-32;2022-01-01;12;126955;2021-01-01;2021-12-31;Ordinária;;Juros Sobre Capital Próprio;46200000.00;2021-12-22
23.373.000/0001-32;2022-01-01;12;126955;2022-01-01;2022-12-31;Ordinária;;Juros Sobre Capital Próprio;0.00;
23.373.000/0001-32;2022-01-01;12;126955;2022-01-01;2022-12-31;Ordinária;;Dividendo Obrigatório;0.00;
23.864.409/0001-51;2022-01-01;1;116315;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;9190000.00;2020-05-20
24.230.275/0001-80;2022-01-01;5;125947;2019-01-01;2019-12-31;Ordinária;;;0.00;
24.230.275/0001-80;2022-01-01;5;125947;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;31398411.45;
24.230.275/0001-80;2022-01-01;5;125947;2021-01-01;2021-12-31;Ordinária;;;32082835.29;
24.962.466/0001-36;2022-01-01;5;126333;2019-01-01;2019-12-31;Ordinária;;;0.00;
24.962.466/0001-36;2022-01-01;5;126333;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;166656078.80;2021-05-13
24.962.466/0001-36;2022-01-01;5;126333;2020-01-01;2020-12-31;Ordinária;;Outros;195443423.05;2021-05-13
24.990.777/0001-09;2022-01-01;8;125613;2019-01-01;2019-12-31;Ordinária;;;0.00;
24.990.777/0001-09;2022-01-01;8;125613;2020-01-01;2020-12-31;Ordinária;;;0.00;
24.990.777/0001-09;2022-01-01;8;125613;2021-01-01;2021-12-31;Ordinária;;;0.00;
25.249.439/0001-83;2022-01-01;1;122775;2020-01-01;2020-12-31;Ordinária;;;0.00;
25.249.439/0001-83;2022-01-01;1;122775;2021-01-01;2021-12-31;Ordinária;;Dividendo Obrigatório;2586000.00;
25.369.840/0001-57;2022-01-01;10;127170;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;1965000.00;2021-07-25
25.369.840/0001-57;2022-01-01;10;127170;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;877000.00;2021-07-25
26.345.998/0001-50;2022-01-01;12;126728;2019-01-01;2019-12-31;Ordinária;;;0.00;
26.345.998/0001-50;2022-01-01;12;126728;2020-01-01;2020-12-31;Ordinária;;;0.00;
26.462.693/0001-28;2022-01-01;6;126926;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;88000.00;2019-06-05
26.462.693/0001-28;2022-01-01;6;126926;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;92400.00;2019-07-05
26.462.693/0001-28;2022-01-01;6;126926;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;92400.00;2019-08-05
26.462.693/0001-28;2022-01-01;6;126926;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;92400.00;2019-09-05
26.462.693/0001-28;2022-01-01;6;126926;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;92400.00;2019-10-04
26.462.693/0001-28;2022-01-01;6;126926;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;92400.00;2019-11-05
26.462.693/0001-28;2022-01-01;6;126926;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;92400.00;2019-12-05
26.462.693/0001-28;2022-01-01;6;126926;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;184800.00;2019-12-13
26.462.693/0001-28;2022-01-01;6;126926;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;88000.00;2019-03-01
26.462.693/0001-28;2022-01-01;6;126926;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;88000.00;2019-04-05
26.462.693/0001-28;2022-01-01;6;126926;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;88000.00;2019-05-03
26.462.693/0001-28;2022-01-01;6;126926;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;88000.00;2019-02-05
26.462.693/0001-28;2022-01-01;6;126926;2019-01-01;2019-12-31;Preferencial;;Dividendo Obrigatório;26711.42;2019-12-05
26.462.693/0001-28;2022-01-01;6;126926;2019-01-01;2019-12-31;Preferencial;;Dividendo Obrigatório;53422.84;2019-12-13
26.462.693/0001-28;2022-01-01;6;126926;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;22211939.47;2021-05-07
26.462.693/0001-28;2022-01-01;6;126926;2021-01-01;2021-12-31;Ordinária;;;42211433.05;2022-05-06
26.609.050/0001-64;2022-01-01;1;116620;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;33557.46;2021-04-28
26.609.050/0001-64;2022-01-01;1;116620;2021-01-01;2021-12-31;Ordinária;;Dividendo Obrigatório;0.00;
26.659.061/0001-59;2022-01-01;17;127059;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;408161.25;2020-03-23
26.659.061/0001-59;2022-01-01;17;127059;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;1674165.00;2020-08-03
26.659.061/0001-59;2022-01-01;17;127059;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;837082.50;2020-08-13
26.659.061/0001-59;2022-01-01;17;127059;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;837082.50;2020-09-14
26.659.061/0001-59;2022-01-01;17;127059;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;736231.25;2020-10-13
26.659.061/0001-59;2022-01-01;17;127059;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;100851.25;2020-10-22
26.659.061/0001-59;2022-01-01;17;127059;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;837082.50;2020-11-13
26.659.061/0001-59;2022-01-01;17;127059;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;837082.50;2020-02-13
26.659.061/0001-59;2022-01-01;17;127059;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;428921.25;2020-03-13
26.659.061/0001-59;2022-01-01;17;127059;2019-01-01;2019-12-31;Preferencial;;Dividendo Obrigatório;412917.50;2020-03-13
26.659.061/0001-59;2022-01-01;17;127059;2019-01-01;2019-12-31;Preferencial;;Dividendo Obrigatório;412917.50;2020-02-13
26.659.061/0001-59;2022-01-01;17;127059;2019-01-01;2019-12-31;Preferencial;;Dividendo Obrigatório;412917.50;2020-11-13
26.659.061/0001-59;2022-01-01;17;127059;2019-01-01;2019-12-31;Preferencial;;Dividendo Obrigatório;412917.50;2020-10-13
26.659.061/0001-59;2022-01-01;17;127059;2019-01-01;2019-12-31;Preferencial;;Dividendo Obrigatório;412917.50;2020-09-14
26.659.061/0001-59;2022-01-01;17;127059;2019-01-01;2019-12-31;Preferencial;;Dividendo Obrigatório;412917.50;2020-08-13
26.659.061/0001-59;2022-01-01;17;127059;2019-01-01;2019-12-31;Preferencial;;Dividendo Obrigatório;825835.00;2020-08-03
26.659.061/0001-59;2022-01-01;17;127059;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;14741469.91;2021-05-18
26.659.061/0001-59;2022-01-01;17;127059;2021-01-01;2021-12-31;Ordinária;;Dividendo Obrigatório;11500000.00;2021-09-06
27.093.558/0001-15;2022-01-01;10;127326;2021-01-01;2021-12-31;Ordinária;;Juros Sobre Capital Próprio;5836960.12;2021-06-15
27.093.558/0001-15;2022-01-01;10;127326;2021-01-01;2021-12-31;Ordinária;;Juros Sobre Capital Próprio;12045600.03;2021-08-30
27.093.558/0001-15;2022-01-01;10;127326;2021-01-01;2021-12-31;Ordinária;;Dividendo Obrigatório;8063931.46;2021-08-30
27.093.558/0001-15;2022-01-01;10;127326;2021-01-01;2021-12-31;Ordinária;;Juros Sobre Capital Próprio;20165744.21;2021-11-30
27.093.558/0001-15;2022-01-01;10;127326;2021-01-01;2021-12-31;Ordinária;;Dividendo Obrigatório;12812459.24;2022-05-13
28.127.603/0001-78;2022-01-01;14;126655;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;64817817.85;2020-05-20
28.127.603/0001-78;2022-01-01;14;126655;2019-01-01;2019-12-31;Ordinária;;Outros;14491618.61;2020-05-20
28.127.603/0001-78;2022-01-01;14;126655;2019-01-01;2019-12-31;Preferencial;;Outros;5296497.39;2020-05-20
28.127.603/0001-78;2022-01-01;14;126655;2019-01-01;2019-12-31;Preferencial;;Juros Sobre Capital Próprio;23690066.15;2020-05-20
28.127.603/0001-78;2022-01-01;14;126655;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;48393062.11;2021-05-20
28.127.603/0001-78;2022-01-01;14;126655;2020-01-01;2020-12-31;Preferencial;;Juros Sobre Capital Próprio;17694516.50;2021-05-20
28.127.603/0001-78;2022-01-01;14;126655;2021-01-01;2021-12-31;Ordinária;;Outros;41939140.47;2022-05-20
28.127.603/0001-78;2022-01-01;14;126655;2021-01-01;2021-12-31;Ordinária;;Juros Sobre Capital Próprio;61279125.07;2022-05-20
28.127.603/0001-78;2022-01-01;14;126655;2021-01-01;2021-12-31;Preferencial;;Outros;15400047.24;2022-05-20
28.127.603/0001-78;2022-01-01;14;126655;2021-01-01;2021-12-31;Preferencial;;Juros Sobre Capital Próprio;22501687.22;2022-05-20
28.152.650/0001-71;2022-01-01;10;125988;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;71013000.00;2020-08-24
28.152.650/0001-71;2022-01-01;10;125988;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;31185584.98;2020-10-28
28.152.650/0001-71;2022-01-01;10;125988;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;263987954.92;2020-10-28
28.152.650/0001-71;2022-01-01;10;125988;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;62013000.00;2021-03-31
28.152.650/0001-71;2022-01-01;10;125988;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;11941121.97;2021-09-14
28.152.650/0001-71;2022-01-01;10;125988;2021-01-01;2021-12-31;Ordinária;;Dividendo Obrigatório;88058878.03;2021-09-14
28.152.650/0001-71;2022-01-01;10;125988;2021-01-01;2021-12-31;Ordinária;;Dividendo Obrigatório;40000000.00;2021-12-27
28.152.650/0001-71;2022-01-01;10;125988;2021-01-01;2021-12-31;Ordinária;;Juros Sobre Capital Próprio;65297000.00;
28.195.667/0001-06;2022-01-01;12;125683;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;61208505.48;2019-07-17
28.195.667/0001-06;2022-01-01;12;125683;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;51334130.53;2020-01-14
28.195.667/0001-06;2022-01-01;12;125683;2019-01-01;2019-12-31;Preferencial;;Juros Sobre Capital Próprio;53762748.11;2020-01-14
28.195.667/0001-06;2022-01-01;12;125683;2019-01-01;2019-12-31;Preferencial;;Juros Sobre Capital Próprio;58952313.30;2019-07-17
28.195.667/0001-06;2022-01-01;12;125683;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;17374100.85;2020-09-23
28.195.667/0001-06;2022-01-01;12;125683;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;37466959.59;2021-02-18
28.195.667/0001-06;2022-01-01;12;125683;2020-01-01;2020-12-31;Preferencial;;Juros Sobre Capital Próprio;36033040.41;2021-02-18
28.195.667/0001-06;2022-01-01;12;125683;2020-01-01;2020-12-31;Preferencial;;Juros Sobre Capital Próprio;16496576.84;2020-09-23
28.195.667/0001-06;2022-01-01;12;125683;2021-01-01;2021-12-31;Ordinária;;Juros Sobre Capital Próprio;24844559.02;2021-07-12
28.195.667/0001-06;2022-01-01;12;125683;2021-01-01;2021-12-31;Ordinária;;Juros Sobre Capital Próprio;26319350.20;2021-10-20
28.195.667/0001-06;2022-01-01;12;125683;2021-01-01;2021-12-31;Ordinária;;Juros Sobre Capital Próprio;28588259.70;2022-01-13
28.195.667/0001-06;2022-01-01;12;125683;2021-01-01;2021-12-31;Ordinária;;Juros Sobre Capital Próprio;24163886.17;2021-04-12
28.195.667/0001-06;2022-01-01;12;125683;2021-01-01;2021-12-31;Preferencial;;Juros Sobre Capital Próprio;21771725.78;2021-04-12
28.195.667/0001-06;2022-01-01;12;125683;2021-01-01;2021-12-31;Preferencial;;Juros Sobre Capital Próprio;26875065.67;2022-01-13
28.195.667/0001-06;2022-01-01;12;125683;2021-01-01;2021-12-31;Preferencial;;Juros Sobre Capital Próprio;24722411.61;2021-10-20
28.195.667/0001-06;2022-01-01;12;125683;2021-01-01;2021-12-31;Preferencial;;Juros Sobre Capital Próprio;23364870.86;2021-07-12
28.594.234/0001-23;2022-01-01;8;127212;2019-01-01;2019-12-31;Ordinária;;;0.00;
28.594.234/0001-23;2022-01-01;8;127212;2020-01-01;2020-12-31;Ordinária;;;0.00;
28.594.234/0001-23;2022-01-01;8;127212;2021-01-01;2021-12-31;Ordinária;;Dividendo Obrigatório;13950572.00;2022-05-19
29.780.061/0001-09;2022-01-01;9;127202;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;3563245.25;2020-05-29
29.780.061/0001-09;2022-01-01;9;127202;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;16945321.03;2019-11-29
29.780.061/0001-09;2022-01-01;9;127202;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;20741648.61;2021-05-31
29.780.061/0001-09;2022-01-01;9;127202;2021-01-01;2021-12-31;Ordinária;;Dividendo Obrigatório;8184432.62;2022-05-31
29.950.060/0001-57;2022-01-01;3;127038;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;650946.56;
29.950.060/0001-57;2022-01-01;3;127038;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;3100000.00;
29.950.060/0001-57;2022-01-01;3;127038;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;698453.66;
29.950.060/0001-57;2022-01-01;3;127038;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;6300000.00;
29.950.060/0001-57;2022-01-01;3;127038;2021-01-01;2021-12-31;Ordinária;;Dividendo Obrigatório;673656.84;2022-06-30
29.950.060/0001-57;2022-01-01;3;127038;2021-01-01;2021-12-31;Ordinária;;Juros Sobre Capital Próprio;4851154.74;2022-06-30
29.950.060/0001-57;2022-01-01;3;127038;2021-01-01;2021-12-31;Preferencial;;Juros Sobre Capital Próprio;2648845.26;2022-05-16
29.950.060/0001-57;2022-01-01;3;127038;2021-01-01;2021-12-31;Preferencial;;Dividendo Obrigatório;367832.56;2022-05-16
29.978.814/0001-87;2022-01-01;6;121063;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;26638631.95;2020-08-10
29.978.814/0001-87;2022-01-01;6;121063;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;66056752.38;2020-08-10
29.978.814/0001-87;2022-01-01;6;121063;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;48873016.42;2020-08-10
29.978.814/0001-87;2022-01-01;6;121063;2019-01-01;2019-12-31;Preferencial;;Juros Sobre Capital Próprio;48077546.97;2020-08-10
29.978.814/0001-87;2022-01-01;6;121063;2019-01-01;2019-12-31;Preferencial;;Dividendo Obrigatório;65027917.09;2020-08-10
29.978.814/0001-87;2022-01-01;6;121063;2019-01-01;2019-12-31;Preferencial;;Juros Sobre Capital Próprio;26191447.90;2020-08-10
29.978.814/0001-87;2022-01-01;6;121063;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;27085883.07;2021-01-18
29.978.814/0001-87;2022-01-01;6;121063;2020-01-01;2020-12-31;Ordinária;;Outros;174405502.38;2020-11-27
29.978.814/0001-87;2022-01-01;6;121063;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;35790753.92;2020-11-27
29.978.814/0001-87;2022-01-01;6;121063;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;33684812.67;2020-11-27
29.978.814/0001-87;2022-01-01;6;121063;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;33578195.50;2020-11-27
29.978.814/0001-87;2022-01-01;6;121063;2020-01-01;2020-12-31;Preferencial;;Juros Sobre Capital Próprio;33065891.37;2020-11-27
29.978.814/0001-87;2022-01-01;6;121063;2020-01-01;2020-12-31;Preferencial;;Juros Sobre Capital Próprio;33160263.35;2020-11-27
29.978.814/0001-87;2022-01-01;6;121063;2020-01-01;2020-12-31;Preferencial;;Juros Sobre Capital Próprio;35179211.80;2020-11-27
29.978.814/0001-87;2022-01-01;6;121063;2020-01-01;2020-12-31;Preferencial;;Outros;168594306.57;2020-11-27
29.978.814/0001-87;2022-01-01;6;121063;2020-01-01;2020-12-31;Preferencial;;Juros Sobre Capital Próprio;25978282.45;2021-01-18
29.978.814/0001-87;2022-01-01;6;121063;2021-01-01;2021-12-31;Ordinária;;Juros Sobre Capital Próprio;40551103.79;2022-04-14
29.978.814/0001-87;2022-01-01;6;121063;2021-01-01;2021-12-31;Preferencial;;Juros Sobre Capital Próprio;38670677.74;2022-04-14
29.980.141/0001-08;2022-01-01;8;125386;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;0.00;
29.980.141/0001-08;2022-01-01;8;125386;2019-01-01;2019-12-31;Ordinária;;Outros;0.00;
29.980.141/0001-08;2022-01-01;8;125386;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;0.00;
29.980.141/0001-08;2022-01-01;8;125386;2020-01-01;2020-12-31;Ordinária;;Outros;0.00;
29.980.141/0001-08;2022-01-01;8;125386;2021-01-01;2021-12-31;Ordinária;;Juros Sobre Capital Próprio;0.00;
29.980.141/0001-08;2022-01-01;8;125386;2021-01-01;2021-12-31;Ordinária;;Outros;0.00;
30.213.493/0001-09;2022-01-01;6;125210;2020-01-01;2020-12-31;Ordinária;;;0.00;
30.213.493/0001-09;2022-01-01;6;125210;2021-01-01;2021-12-31;Ordinária;;;0.00;
30.306.294/0001-45;2022-01-01;5;127393;2019-01-01;2019-12-31;Preferencial;Preferencial Classe A;Dividendo Obrigatório;129627166.00;2019-08-07
30.306.294/0001-45;2022-01-01;5;127393;2019-01-01;2019-12-31;Preferencial;Preferencial Classe A;Dividendo Obrigatório;112117096.00;2019-12-27
30.306.294/0001-45;2022-01-01;5;127393;2019-01-01;2019-12-31;Preferencial;Preferencial Classe B;Dividendo Obrigatório;72249252.00;2019-12-27
30.306.294/0001-45;2022-01-01;5;127393;2019-01-01;2019-12-31;Preferencial;Preferencial Classe B;Dividendo Obrigatório;83263949.00;2019-08-07
30.306.294/0001-45;2022-01-01;5;127393;2021-01-01;2021-12-31;Ordinária;;Juros Sobre Capital Próprio;409723895.97;2021-08-12
30.306.294/0001-45;2022-01-01;5;127393;2021-01-01;2021-12-31;Ordinária;;Juros Sobre Capital Próprio;163694021.92;2022-01-06
30.306.294/0001-45;2022-01-01;5;127393;2021-01-01;2021-12-31;Ordinária;;Juros Sobre Capital Próprio;355719701.47;2022-02-15
30.306.294/0001-45;2022-01-01;5;127393;2021-01-01;2021-12-31;Preferencial;Preferencial Classe A;Juros Sobre Capital Próprio;140660700.14;2022-02-15
30.306.294/0001-45;2022-01-01;5;127393;2021-01-01;2021-12-31;Preferencial;Preferencial Classe A;Juros Sobre Capital Próprio;64728817.76;2022-01-06
30.306.294/0001-45;2022-01-01;5;127393;2021-01-01;2021-12-31;Preferencial;Preferencial Classe A;Juros Sobre Capital Próprio;161132804.09;2021-08-12
30.306.294/0001-45;2022-01-01;5;127393;2021-01-01;2021-12-31;Preferencial;Preferencial Classe B;Juros Sobre Capital Próprio;79143299.94;2021-08-12
30.306.294/0001-45;2022-01-01;5;127393;2021-01-01;2021-12-31;Preferencial;Preferencial Classe B;Juros Sobre Capital Próprio;31577160.32;2022-01-06
30.306.294/0001-45;2022-01-01;5;127393;2021-01-01;2021-12-31;Preferencial;Preferencial Classe B;Juros Sobre Capital Próprio;68619598.38;2022-02-15
30.540.991/0001-66;2022-01-01;1;115523;2019-01-01;2019-12-31;Ordinária;;;0.00;
30.540.991/0001-66;2022-01-01;1;115523;2020-01-01;2020-12-31;Preferencial;;;0.00;
30.540.991/0001-66;2022-01-01;1;115523;2021-01-01;2021-12-31;Preferencial;;;0.00;
30.723.886/0001-62;2022-01-01;14;127198;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;2000000.00;2021-03-31
30.723.886/0001-62;2022-01-01;14;127198;2020-01-01;2020-12-31;Preferencial;;Juros Sobre Capital Próprio;2000000.00;2021-03-31
30.723.886/0001-62;2022-01-01;14;127198;2021-01-01;2021-12-31;Ordinária;;Juros Sobre Capital Próprio;9456074.33;2021-10-07
30.723.886/0001-62;2022-01-01;14;127198;2021-01-01;2021-12-31;Ordinária;;Juros Sobre Capital Próprio;10672101.41;2021-12-01
30.723.886/0001-62;2022-01-01;14;127198;2021-01-01;2021-12-31;Ordinária;;Juros Sobre Capital Próprio;8787655.82;2021-07-12
30.723.886/0001-62;2022-01-01;14;127198;2021-01-01;2021-12-31;Preferencial;;Juros Sobre Capital Próprio;6211804.18;2021-07-12
30.723.886/0001-62;2022-01-01;14;127198;2021-01-01;2021-12-31;Preferencial;;Juros Sobre Capital Próprio;7327342.90;2021-12-01
30.723.886/0001-62;2022-01-01;14;127198;2021-01-01;2021-12-31;Preferencial;;Juros Sobre Capital Próprio;6543530.96;2021-10-07
31.701.408/0001-14;2022-01-01;4;121100;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;0.00;
31.701.408/0001-14;2022-01-01;4;121100;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;0.00;
31.701.408/0001-14;2022-01-01;4;121100;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;0.00;
31.701.408/0001-14;2022-01-01;4;121100;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;0.00;
31.748.174/0001-60;2022-01-01;4;123060;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;0.00;
31.748.174/0001-60;2022-01-01;4;123060;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;0.00;
32.681.371/0001-72;2022-01-01;4;124168;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;3882276.75;2019-06-10
32.681.371/0001-72;2022-01-01;4;124168;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;2796665.49;2019-09-12
32.681.371/0001-72;2022-01-01;4;124168;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;15408934.51;2020-11-16
32.681.371/0001-72;2022-01-01;4;124168;2021-01-01;2021-12-31;Ordinária;;Dividendo Obrigatório;9299208.29;2021-05-24
32.681.371/0001-72;2022-01-01;4;124168;2021-01-01;2021-12-31;Ordinária;;Dividendo Obrigatório;10280839.38;2021-11-10
