CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Especie_Acao;Classe_Acao;Dividendo_Distribuido;Montante;Data_Pagamento_Dividendo
61.022.042/0001-18;2021-01-01;3;114775;2018-01-01;2018-12-31;Preferencial;;Dividendo Obrigatório;693332.40;2019-06-30
61.065.751/0001-80;2021-01-01;5;114150;2018-01-01;2018-12-31;Ordinária;;;0.00;
61.065.751/0001-80;2021-01-01;5;114150;2019-01-01;2019-12-31;Ordinária;;;0.00;
61.079.117/0001-05;2021-01-01;8;111641;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;18773045.32;2018-04-18
61.079.117/0001-05;2021-01-01;8;111641;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;17577944.29;2018-07-04
61.079.117/0001-05;2021-01-01;8;111641;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;18723249.44;2018-09-18
61.079.117/0001-05;2021-01-01;8;111641;2018-01-01;2018-12-31;Preferencial;;Juros Sobre Capital Próprio;18876750.56;2018-09-18
61.079.117/0001-05;2021-01-01;8;111641;2018-01-01;2018-12-31;Preferencial;;Juros Sobre Capital Próprio;17722055.71;2018-07-04
61.079.117/0001-05;2021-01-01;8;111641;2018-01-01;2018-12-31;Preferencial;;Juros Sobre Capital Próprio;18926954.68;2018-04-18
61.079.117/0001-05;2021-01-01;8;111641;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;15158173.16;2020-03-10
61.079.117/0001-05;2021-01-01;8;111641;2019-01-01;2019-12-31;Preferencial;;Dividendo Obrigatório;15282446.28;2020-03-10
61.156.113/0001-75;2021-01-01;12;115484;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;79132370.14;2019-03-15
61.156.113/0001-75;2021-01-01;12;115484;2019-01-01;2019-12-31;Ordinária;;;126822080.00;2020-03-19
61.156.113/0001-75;2021-01-01;12;115484;2020-01-01;2020-12-31;Ordinária;;;0.00;
61.156.931/0001-78;2021-01-01;4;110462;2019-01-01;2019-12-31;Ordinária;;;0.00;
61.156.931/0001-78;2021-01-01;4;110462;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;2958955.88;
61.156.931/0001-78;2021-01-01;4;110462;2020-01-01;2020-12-31;Preferencial;;Dividendo Obrigatório;6231087.65;
61.186.680/0001-74;2021-01-01;20;115526;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;40698622.61;2019-02-01
61.186.680/0001-74;2021-01-01;20;115526;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;71303436.51;2019-04-09
61.186.680/0001-74;2021-01-01;20;115526;2018-01-01;2018-12-31;Preferencial;;Juros Sobre Capital Próprio;10174468.59;2019-02-01
61.186.680/0001-74;2021-01-01;20;115526;2018-01-01;2018-12-31;Preferencial;;Juros Sobre Capital Próprio;17825531.41;2019-04-09
61.186.680/0001-74;2021-01-01;20;115526;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;100001838.50;2020-02-14
61.186.680/0001-74;2021-01-01;20;115526;2019-01-01;2019-12-31;Preferencial;;Juros Sobre Capital Próprio;50862069.25;2020-02-14
61.186.680/0001-74;2021-01-01;20;115526;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;71444218.32;2021-04-01
61.186.680/0001-74;2021-01-01;20;115526;2020-01-01;2020-12-31;Preferencial;;Juros Sobre Capital Próprio;33555781.68;2021-04-01
61.189.288/0001-89;2021-01-01;8;115353;2018-01-01;2018-12-31;Ordinária;;;0.00;
61.189.288/0001-89;2021-01-01;8;115353;2019-01-01;2019-12-31;Ordinária;;;0.00;
61.189.288/0001-89;2021-01-01;8;115353;2020-01-01;2020-12-31;Ordinária;;;0.00;
61.190.096/0001-92;2021-01-01;2;113252;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;108815070.46;2018-11-28
61.190.096/0001-92;2021-01-01;2;113252;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;10015269.80;2018-12-28
61.190.096/0001-92;2021-01-01;2;113252;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;2257636.01;2018-07-17
61.190.096/0001-92;2021-01-01;2;113252;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;2070908.96;2018-08-07
61.190.096/0001-92;2021-01-01;2;113252;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;2340740.62;2018-09-10
61.190.096/0001-92;2021-01-01;2;113252;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;2091462.25;2018-10-05
61.190.096/0001-92;2021-01-01;2;113252;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;2172959.52;2018-11-08
61.190.096/0001-92;2021-01-01;2;113252;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;2174026.34;2018-12-03
61.190.096/0001-92;2021-01-01;2;113252;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;119953093.85;2019-11-29
61.190.096/0001-92;2021-01-01;2;113252;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;9338568.34;2019-12-30
61.190.096/0001-92;2021-01-01;2;113252;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;2665392.95;2019-01-08
61.190.096/0001-92;2021-01-01;2;113252;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;1309889.88;2019-02-07
61.190.096/0001-92;2021-01-01;2;113252;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;2162115.04;2019-03-08
61.190.096/0001-92;2021-01-01;2;113252;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;3489073.94;2019-03-11
61.190.096/0001-92;2021-01-01;2;113252;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;3274246.70;2019-04-05
61.190.096/0001-92;2021-01-01;2;113252;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;1721423.99;2019-05-08
61.190.096/0001-92;2021-01-01;2;113252;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;1795818.89;2019-06-07
61.190.096/0001-92;2021-01-01;2;113252;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;2248172.77;2019-07-05
61.190.096/0001-92;2021-01-01;2;113252;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;2385460.75;2019-08-07
61.190.096/0001-92;2021-01-01;2;113252;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;2616182.77;2019-09-06
61.190.096/0001-92;2021-01-01;2;113252;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;2319151.35;2019-10-07
61.190.096/0001-92;2021-01-01;2;113252;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;2798423.92;2019-11-07
61.190.096/0001-92;2021-01-01;2;113252;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;44999999.97;2019-02-02
61.190.096/0001-92;2021-01-01;2;113252;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;2634603.95;2019-12-06
61.190.096/0001-92;2021-01-01;2;113252;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;50364193.50;2020-10-01
61.190.096/0001-92;2021-01-01;2;113252;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;55084341.94;2021-04-16
61.190.096/0001-92;2021-01-01;2;113252;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;128494823.44;2021-04-16
61.190.096/0001-92;2021-01-01;2;113252;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;1703400.84;2020-03-06
61.190.096/0001-92;2021-01-01;2;113252;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;2627887.12;2021-05-07
61.190.096/0001-92;2021-01-01;2;113252;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;368741.85;2020-03-06
61.190.096/0001-92;2021-01-01;2;113252;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;1300000.00;2021-06-04
61.190.096/0001-92;2021-01-01;2;113252;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;4007035.47;2020-04-07
61.190.096/0001-92;2021-01-01;2;113252;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;3102512.71;2021-06-08
61.190.096/0001-92;2021-01-01;2;113252;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;616466.99;2020-04-07
61.190.096/0001-92;2021-01-01;2;113252;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;3425823.33;2021-07-07
61.190.096/0001-92;2021-01-01;2;113252;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;30832988.20;2020-04-30
61.190.096/0001-92;2021-01-01;2;113252;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;800000.00;2021-07-08
61.190.096/0001-92;2021-01-01;2;113252;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;1881345.02;2020-05-08
61.190.096/0001-92;2021-01-01;2;113252;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;3469704.92;2021-08-06
61.190.096/0001-92;2021-01-01;2;113252;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;2409822.08;2020-06-05
61.190.096/0001-92;2021-01-01;2;113252;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;950000.00;2021-08-10
61.190.096/0001-92;2021-01-01;2;113252;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;2290264.27;2020-07-07
61.190.096/0001-92;2021-01-01;2;113252;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;332380.02;2021-10-07
61.190.096/0001-92;2021-01-01;2;113252;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;2450509.23;2020-08-07
61.190.096/0001-92;2021-01-01;2;113252;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;2688897.75;2020-09-08
61.190.096/0001-92;2021-01-01;2;113252;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;2825623.60;2020-10-07
61.190.096/0001-92;2021-01-01;2;113252;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;2913159.40;2020-11-09
61.190.096/0001-92;2021-01-01;2;113252;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;2725767.57;2020-12-07
61.190.096/0001-92;2021-01-01;2;113252;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;110000.00;2020-12-15
61.190.096/0001-92;2021-01-01;2;113252;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;460313.36;2020-12-07
61.190.096/0001-92;2021-01-01;2;113252;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;3440401.32;2021-01-08
61.190.096/0001-92;2021-01-01;2;113252;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;7523857.93;2021-01-15
61.190.096/0001-92;2021-01-01;2;113252;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;1243531.00;2021-01-07
61.190.096/0001-92;2021-01-01;2;113252;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;1200000.00;2021-02-04
61.190.096/0001-92;2021-01-01;2;113252;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;2399334.22;2021-02-05
61.190.096/0001-92;2021-01-01;2;113252;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;1278000.00;2021-03-04
61.190.096/0001-92;2021-01-01;2;113252;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;4082683.54;2021-03-05
61.190.096/0001-92;2021-01-01;2;113252;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;5230359.93;2021-04-08
61.190.096/0001-92;2021-01-01;2;113252;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;938681.20;2021-04-16
61.190.096/0001-92;2021-01-01;2;113252;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;2756714.61;2020-01-08
61.190.096/0001-92;2021-01-01;2;113252;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;1881719.70;2020-02-07
61.190.096/0001-92;2021-01-01;2;113252;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;0.03;2020-03-06
61.190.096/0001-92;2021-01-01;2;113252;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;693421.18;2020-03-06
61.374.161/0001-30;2021-01-01;1;105399;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;684334.00;2019-06-17
61.374.161/0001-30;2021-01-01;1;105399;2018-01-01;2018-12-31;Preferencial;;Dividendo Obrigatório;685566.00;2019-06-17
61.374.161/0001-30;2021-01-01;1;105399;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;1124265.30;2020-09-17
61.374.161/0001-30;2021-01-01;1;105399;2019-01-01;2019-12-31;Preferencial;;Dividendo Obrigatório;1126287.00;2020-09-17
61.374.161/0001-30;2021-01-01;1;105399;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;1661957.40;2021-03-16
61.374.161/0001-30;2021-01-01;1;105399;2020-01-01;2020-12-31;Preferencial;;Dividendo Obrigatório;2007729.00;2021-06-16
61.409.892/0001-73;2021-01-01;7;111480;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;41034000.00;2019-12-18
61.409.892/0001-73;2021-01-01;7;111480;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;0.00;
61.409.892/0001-73;2021-01-01;7;111480;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;0.00;
61.409.892/0001-73;2021-01-01;7;111480;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;0.00;
61.409.892/0001-73;2021-01-01;7;111480;2021-01-01;2021-12-31;Ordinária;;Juros Sobre Capital Próprio;0.00;
61.486.650/0001-83;2021-01-01;21;114753;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;175000000.00;2019-02-28
61.486.650/0001-83;2021-01-01;21;114753;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;0.00;
61.486.650/0001-83;2021-01-01;21;114753;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;177450327.88;2020-02-20
61.486.650/0001-83;2021-01-01;21;114753;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;0.00;
61.486.650/0001-83;2021-01-01;21;114753;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;137196740.09;
61.486.650/0001-83;2021-01-01;21;114753;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;0.00;
61.532.644/0001-15;2021-01-01;7;114683;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;1309675326.21;2019-03-07
61.532.644/0001-15;2021-01-01;7;114683;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;23407537.72;2019-03-07
61.532.644/0001-15;2021-01-01;7;114683;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;899029112.94;2019-03-07
61.532.644/0001-15;2021-01-01;7;114683;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;43347594.65;2018-07-02
61.532.644/0001-15;2021-01-01;7;114683;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;575656056.89;2018-08-30
61.532.644/0001-15;2021-01-01;7;114683;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;43347594.65;2018-10-01
61.532.644/0001-15;2021-01-01;7;114683;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;57796792.86;2019-01-02
61.532.644/0001-15;2021-01-01;7;114683;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;57796792.86;2019-04-01
61.532.644/0001-15;2021-01-01;7;114683;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;27742295.62;2018-08-30
61.532.644/0001-15;2021-01-01;7;114683;2018-01-01;2018-12-31;Preferencial;;Juros Sobre Capital Próprio;52999924.98;2018-08-30
61.532.644/0001-15;2021-01-01;7;114683;2018-01-01;2018-12-31;Preferencial;;Dividendo Obrigatório;92014305.75;2019-04-01
61.532.644/0001-15;2021-01-01;7;114683;2018-01-01;2018-12-31;Preferencial;;Dividendo Prioritário Mínimo;18414527.82;2018-07-02
61.532.644/0001-15;2021-01-01;7;114683;2018-01-01;2018-12-31;Preferencial;;Dividendo Prioritário Mínimo;18402861.15;2018-10-01
61.532.644/0001-15;2021-01-01;7;114683;2018-01-01;2018-12-31;Preferencial;;Dividendo Prioritário Mínimo;18402861.15;2019-01-02
61.532.644/0001-15;2021-01-01;7;114683;2018-01-01;2018-12-31;Preferencial;;Dividendo Prioritário Mínimo;18402861.15;2019-04-01
61.532.644/0001-15;2021-01-01;7;114683;2018-01-01;2018-12-31;Preferencial;;Dividendo Obrigatório;92014305.75;2019-01-02
61.532.644/0001-15;2021-01-01;7;114683;2018-01-01;2018-12-31;Preferencial;;Dividendo Obrigatório;64410014.03;2018-10-01
61.532.644/0001-15;2021-01-01;7;114683;2018-01-01;2018-12-31;Preferencial;;Dividendo Obrigatório;1099754982.32;2018-08-30
61.532.644/0001-15;2021-01-01;7;114683;2018-01-01;2018-12-31;Preferencial;;Dividendo Obrigatório;64450847.36;2018-07-02
61.532.644/0001-15;2021-01-01;7;114683;2018-01-01;2018-12-31;Preferencial;;Juros Sobre Capital Próprio;1717539031.13;2019-03-07
61.532.644/0001-15;2021-01-01;7;114683;2018-01-01;2018-12-31;Preferencial;;Juros Sobre Capital Próprio;44718640.44;2019-03-07
61.532.644/0001-15;2021-01-01;7;114683;2018-01-01;2018-12-31;Preferencial;;Dividendo Obrigatório;2502053001.95;2019-03-07
61.532.644/0001-15;2021-01-01;7;114683;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;653103336.02;2020-03-06
61.532.644/0001-15;2021-01-01;7;114683;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;57795938.94;2020-04-01
61.532.644/0001-15;2021-01-01;7;114683;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;57795951.81;2019-07-01
61.532.644/0001-15;2021-01-01;7;114683;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;983989761.72;2019-08-23
61.532.644/0001-15;2021-01-01;7;114683;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;57796755.40;2019-10-01
61.532.644/0001-15;2021-01-01;7;114683;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;57795938.94;2020-01-02
61.532.644/0001-15;2021-01-01;7;114683;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;645444628.12;2020-03-06
61.532.644/0001-15;2021-01-01;7;114683;2019-01-01;2019-12-31;Preferencial;;Juros Sobre Capital Próprio;1233109030.17;2020-03-06
61.532.644/0001-15;2021-01-01;7;114683;2019-01-01;2019-12-31;Preferencial;;Dividendo Obrigatório;96615540.46;2020-01-02
61.532.644/0001-15;2021-01-01;7;114683;2019-01-01;2019-12-31;Preferencial;;Dividendo Obrigatório;96617100.30;2019-10-01
61.532.644/0001-15;2021-01-01;7;114683;2019-01-01;2019-12-31;Preferencial;;Dividendo Obrigatório;1879892724.95;2019-08-23
61.532.644/0001-15;2021-01-01;7;114683;2019-01-01;2019-12-31;Preferencial;;Dividendo Obrigatório;96615565.05;2019-07-01
61.532.644/0001-15;2021-01-01;7;114683;2019-01-01;2019-12-31;Preferencial;;Dividendo Obrigatório;96615540.46;2020-04-01
61.532.644/0001-15;2021-01-01;7;114683;2019-01-01;2019-12-31;Preferencial;;Dividendo Prioritário Mínimo;13802442.90;2019-07-01
61.532.644/0001-15;2021-01-01;7;114683;2019-01-01;2019-12-31;Preferencial;;Dividendo Prioritário Mínimo;13802442.90;2019-10-01
61.532.644/0001-15;2021-01-01;7;114683;2019-01-01;2019-12-31;Preferencial;;Dividendo Prioritário Mínimo;13802442.90;2020-01-02
61.532.644/0001-15;2021-01-01;7;114683;2019-01-01;2019-12-31;Preferencial;;Dividendo Prioritário Mínimo;13802442.90;2020-04-01
61.532.644/0001-15;2021-01-01;7;114683;2019-01-01;2019-12-31;Preferencial;;Dividendo Obrigatório;1247740838.16;2020-03-06
61.532.644/0001-15;2021-01-01;7;114683;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;57796755.40;2020-10-01
61.532.644/0001-15;2021-01-01;7;114683;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;57796755.40;2020-07-01
61.532.644/0001-15;2021-01-01;7;114683;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;57796755.40;2020-08-26
61.532.644/0001-15;2021-01-01;7;114683;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;353858264.63;2021-03-12
61.532.644/0001-15;2021-01-01;7;114683;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;57796755.40;2021-04-02
61.532.644/0001-15;2021-01-01;7;114683;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;57796755.40;2021-01-04
61.532.644/0001-15;2021-01-01;7;114683;2020-01-01;2020-12-31;Preferencial;Preferencial Classe A;Dividendo Obrigatório;96617100.30;2021-01-04
61.532.644/0001-15;2021-01-01;7;114683;2020-01-01;2020-12-31;Preferencial;Preferencial Classe A;Dividendo Obrigatório;96617100.30;2021-04-02
61.532.644/0001-15;2021-01-01;7;114683;2020-01-01;2020-12-31;Preferencial;Preferencial Classe A;Dividendo Prioritário Mínimo;13802442.90;2020-07-01
61.532.644/0001-15;2021-01-01;7;114683;2020-01-01;2020-12-31;Preferencial;Preferencial Classe A;Dividendo Prioritário Mínimo;13802442.90;2020-10-01
61.532.644/0001-15;2021-01-01;7;114683;2020-01-01;2020-12-31;Preferencial;Preferencial Classe A;Dividendo Prioritário Mínimo;13802442.90;2021-01-04
61.532.644/0001-15;2021-01-01;7;114683;2020-01-01;2020-12-31;Preferencial;Preferencial Classe A;Dividendo Prioritário Mínimo;13802442.90;2021-04-02
61.532.644/0001-15;2021-01-01;7;114683;2020-01-01;2020-12-31;Preferencial;Preferencial Classe A;Juros Sobre Capital Próprio;676039124.81;2021-03-12
61.532.644/0001-15;2021-01-01;7;114683;2020-01-01;2020-12-31;Preferencial;Preferencial Classe A;Dividendo Obrigatório;110419543.20;2020-08-26
61.532.644/0001-15;2021-01-01;7;114683;2020-01-01;2020-12-31;Preferencial;Preferencial Classe A;Dividendo Obrigatório;96617100.30;2020-07-01
61.532.644/0001-15;2021-01-01;7;114683;2020-01-01;2020-12-31;Preferencial;Preferencial Classe A;Dividendo Obrigatório;96617100.30;2020-10-01
61.584.140/0001-49;2021-01-01;4;115244;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;379586008.30;2019-05-17
61.584.140/0001-49;2021-01-01;4;115244;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;213218331.01;2019-06-28
61.584.140/0001-49;2021-01-01;4;115244;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;74083486.68;2019-11-22
61.584.140/0001-49;2021-01-01;4;115244;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;181619705.22;2019-08-23
61.584.140/0001-49;2021-01-01;4;115244;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;196260073.78;2020-08-26
61.584.140/0001-49;2021-01-01;4;115244;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;669295648.73;2021-03-29
61.585.865/0001-51;2021-01-01;6;113999;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;101500000.00;2018-12-03
61.585.865/0001-51;2021-01-01;6;113999;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;108000000.00;2019-05-31
61.585.865/0001-51;2021-01-01;6;113999;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;110500940.58;2019-12-03
61.585.865/0001-51;2021-01-01;6;113999;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;101000000.00;2020-05-31
61.585.865/0001-51;2021-01-01;6;113999;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;20171127.06;2020-05-31
61.585.865/0001-51;2021-01-01;6;113999;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;47000000.00;2020-12-03
61.585.865/0001-51;2021-01-01;6;113999;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;49000000.00;2020-12-03
61.585.865/0001-51;2021-01-01;6;113999;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;50000000.00;2021-05-31
61.585.865/0001-51;2021-01-01;6;113999;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;47000000.00;2021-05-31
61.856.571/0001-17;2021-01-01;6;115638;2018-01-01;2018-01-31;Ordinária;;Juros Sobre Capital Próprio;100558356.43;2018-11-30
61.856.571/0001-17;2021-01-01;6;115638;2018-01-01;2018-01-31;Ordinária;;Juros Sobre Capital Próprio;8070449.74;2019-01-17
61.856.571/0001-17;2021-01-01;6;115638;2018-01-01;2018-01-31;Ordinária;;Dividendo Obrigatório;350309304.69;2018-11-23
61.856.571/0001-17;2021-01-01;6;115638;2018-01-01;2018-01-31;Preferencial;Preferencial Classe A;Dividendo Obrigatório;106323091.86;2018-11-23
61.856.571/0001-17;2021-01-01;6;115638;2018-01-01;2018-01-31;Preferencial;Preferencial Classe A;Juros Sobre Capital Próprio;2449478.67;2019-01-17
61.856.571/0001-17;2021-01-01;6;115638;2018-01-01;2018-01-31;Preferencial;Preferencial Classe A;Juros Sobre Capital Próprio;30520671.94;2018-11-30
61.856.571/0001-17;2021-01-01;6;115638;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;1407770383.85;2019-12-27
61.856.571/0001-17;2021-01-01;6;115638;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;126546088.98;2019-12-27
61.856.571/0001-17;2021-01-01;6;115638;2019-01-01;2019-12-31;Preferencial;Preferencial Classe A;Juros Sobre Capital Próprio;38408261.99;2019-12-27
61.856.571/0001-17;2021-01-01;6;115638;2019-01-01;2019-12-31;Preferencial;Preferencial Classe A;Dividendo Obrigatório;427275265.18;2019-12-27
61.856.571/0001-17;2021-01-01;6;115638;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;850065.00;2020-02-07
61.856.571/0001-17;2021-01-01;6;115638;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;21355.00;2020-12-18
61.856.571/0001-17;2021-01-01;6;115638;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;850065.00;2020-12-18
61.856.571/0001-17;2021-01-01;6;115638;2020-01-01;2020-12-31;Preferencial;Preferencial Classe A;Dividendo Obrigatório;258005.00;2020-12-18
61.856.571/0001-17;2021-01-01;6;115638;2020-01-01;2020-12-31;Preferencial;Preferencial Classe A;Dividendo Obrigatório;258005.00;2020-02-07
61.856.571/0001-17;2021-01-01;6;115638;2020-01-01;2020-12-31;Preferencial;Preferencial Classe A;Juros Sobre Capital Próprio;6482.00;2020-12-18
62.144.175/0001-20;2021-01-01;10;115507;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;0.00;
62.144.175/0001-20;2021-01-01;10;115507;2018-01-01;2018-12-31;Preferencial;;Juros Sobre Capital Próprio;0.00;
62.144.175/0001-20;2021-01-01;10;115507;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;0.00;
62.144.175/0001-20;2021-01-01;10;115507;2019-01-01;2019-12-31;Preferencial;;Juros Sobre Capital Próprio;0.00;
