CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;ID_Capital_Social;Tipo_Capital;Data_Autorizacao_Aprovacao;Valor_Capital;Prazo_Integralizacao;Quantidade_Acoes_Ordinarias;Quantidade_Acoes_Preferenciais;Quantidade_Total_Acoes
02.281.836/0001-37;2022-01-01;7;126066;291174;Capital Integralizado;2022-11-11;3579758866.98;;28313622;27649471;55963093
02.281.836/0001-37;2022-01-01;7;126066;291175;Capital Integralizado;2017-01-10;3409757868.04;;26099763;26099748;52199511
02.281.836/0001-37;2022-01-01;7;126066;291176;Capital Integralizado;2016-08-15;3256505095.87;;24692544;24593970;49286514
02.286.479/0001-08;2022-01-01;4;124699;286391;Capital Emitido;2021-06-29;600000000.00;;103280354;0;103280354
02.286.479/0001-08;2022-01-01;4;124699;286392;Capital Subscrito;2021-06-29;600000000.00;;103280354;0;103280354
02.286.479/0001-08;2022-01-01;4;124699;286393;Capital Integralizado;2021-06-29;600000000.00;;103280354;0;103280354
02.286.479/0001-08;2022-01-01;4;124699;286394;Capital Emitido;2015-12-28;400000000.00;;103280354;0;103280354
02.286.479/0001-08;2022-01-01;4;124699;286395;Capital Subscrito;2015-12-28;400000000.00;;103280354;0;103280354
02.286.479/0001-08;2022-01-01;4;124699;286396;Capital Integralizado;2015-12-28;400000000.00;;103280354;0;103280354
02.291.077/0001-93;2022-01-01;4;125148;287560;Capital Autorizado;1997-12-10;1100000.00;;100000;0;100000
02.302.100/0001-06;2022-01-01;12;126004;291024;Capital Subscrito;2015-12-29;596669107.23;;39091735037;0;39091735037
02.302.100/0001-06;2022-01-01;12;126004;291025;Capital Integralizado;2015-12-29;596669107.23;;39091735037;0;39091735037
02.302.101/0001-42;2022-01-01;8;125410;288902;Capital Integralizado;1999-04-26;285411308.35;;14705370;22241714;36947084
02.302.101/0001-42;2022-01-01;8;125410;288903;Capital Autorizado;1997-12-22;1116050000.00;;0;0;0
02.328.280/0001-97;2022-01-01;6;125930;290915;Capital Emitido;2008-03-31;952491950.00;;91880972;101878293;193759265
02.328.280/0001-97;2022-01-01;6;125930;290916;Capital Subscrito;2008-03-31;952491950.00;;91880972;101878293;193759265
02.328.280/0001-97;2022-01-01;6;125930;290917;Capital Integralizado;2008-03-31;952491950.00;;91880972;101878293;193759265
02.338.534/0001-58;2022-01-01;4;126151;291514;Capital Emitido;2016-04-29;2181717.56;Não aplicável;4849892;0;4849892
02.338.534/0001-58;2022-01-01;4;126151;291515;Capital Subscrito;2016-04-29;2181717.56;Não aplicável;4849892;0;4849892
02.338.534/0001-58;2022-01-01;4;126151;291516;Capital Integralizado;2016-04-29;2181717.56;;4849892;0;4849892
02.338.534/0001-58;2022-01-01;4;126151;291517;Capital Emitido;2015-04-30;2091717.56;Não aplicável;4624892;0;4624892
02.338.534/0001-58;2022-01-01;4;126151;291518;Capital Subscrito;2015-04-30;2091717.56;Não aplicável;4624892;0;4624892
02.338.534/0001-58;2022-01-01;4;126151;291519;Capital Integralizado;2015-04-30;2091717.56;;4624892;0;4624892
02.338.534/0001-58;2022-01-01;4;126151;291520;Capital Emitido;2011-04-29;1878899.48;Não aplicável;4049708;0;4049708
02.338.534/0001-58;2022-01-01;4;126151;291521;Capital Subscrito;2011-04-29;1878899.48;Não aplicável;4049708;0;4049708
02.338.534/0001-58;2022-01-01;4;126151;291522;Capital Integralizado;2011-04-29;1878899.48;Não aplicável;4049708;0;4049708
02.351.144/0001-18;2022-01-01;8;125199;287746;Capital Emitido;2020-04-30;318524163.57;;66002915;0;66002915
02.351.144/0001-18;2022-01-01;8;125199;287747;Capital Subscrito;2020-04-30;318524163.57;;66002915;0;66002915
02.351.144/0001-18;2022-01-01;8;125199;287748;Capital Integralizado;2020-04-30;318524163.57;;66002915;0;66002915
02.351.144/0001-18;2022-01-01;8;125199;287749;Capital Autorizado;2007-07-12;125914654.00;;66002915;0;66002915
02.351.877/0001-52;2022-01-01;22;126272;291631;Capital Integralizado;2023-11-11;3010432439.18;11/11/2023;594090098;0;594090098
02.351.877/0001-52;2022-01-01;22;126272;291632;Capital Emitido;2023-01-11;3010432439.18;11/01/2023;594090098;0;594090098
02.351.877/0001-52;2022-01-01;22;126272;291633;Capital Subscrito;2023-01-11;3010432439.18;11/01/2023;594090098;0;594090098
02.351.877/0001-52;2022-01-01;22;126272;291634;Capital Autorizado;2021-01-26;5000000000.00;;0;0;0
02.357.251/0001-53;2022-01-01;4;127301;293424;Capital Emitido;2018-03-15;73435885.26;180 dias contados de 15/03/18;2576438;0;2576438
02.357.251/0001-53;2022-01-01;4;127301;293425;Capital Subscrito;2018-03-15;73435885.26;180 dias contados de 15/03/18;2576438;0;2576438
02.357.251/0001-53;2022-01-01;4;127301;293426;Capital Integralizado;2018-03-15;73435885.26;;2576438;0;2576438
02.365.069/0001-44;2022-01-01;6;126122;291339;Capital Autorizado;2021-03-31;0.00;-;135000000;0;135000000
02.365.069/0001-44;2022-01-01;6;126122;291340;Capital Emitido;2020-06-05;199211288.23;-;78449779;0;78449779
02.365.069/0001-44;2022-01-01;6;126122;291341;Capital Subscrito;2020-06-05;199211288.23;-;78449779;0;78449779
02.365.069/0001-44;2022-01-01;6;126122;291342;Capital Integralizado;2020-06-05;199211288.23;-;78449779;0;78449779
02.382.073/0001-10;2022-01-01;2;118535;270823;Capital Emitido;2021-02-10;376353295.59;;342985643;0;342985643
02.382.073/0001-10;2022-01-01;2;118535;270824;Capital Subscrito;2021-02-10;376353295.59;;342985643;0;342985643
02.382.073/0001-10;2022-01-01;2;118535;270825;Capital Integralizado;2021-02-10;376353295.59;;342985643;0;342985643
02.387.241/0001-60;2022-01-01;23;127111;292839;Capital Emitido;2021-04-27;12547841824.28;;1854158791;0;1854158791
02.387.241/0001-60;2022-01-01;23;127111;292840;Capital Integralizado;2021-04-27;12547841824.28;;1854158791;0;1854158791
02.387.241/0001-60;2022-01-01;23;127111;292841;Capital Autorizado;2021-04-27;599991090.31;;0;0;0
02.387.241/0001-60;2022-01-01;23;127111;292842;Capital Emitido;2020-10-01;16054906007.51;;1854158791;0;1854158791
02.387.241/0001-60;2022-01-01;23;127111;292843;Capital Subscrito;2020-10-01;16054906007.51;;1854158791;0;1854158791
02.387.241/0001-60;2022-01-01;23;127111;292844;Capital Integralizado;2020-10-01;16054906007.51;;1854158791;0;1854158791
02.387.241/0001-60;2022-01-01;23;127111;292845;Capital Autorizado;2020-10-01;599991090.31;;0;0;0
02.397.080/0001-96;2022-01-01;6;124018;285130;Capital Emitido;2023-02-28;202524938.05;;85060474;0;85060474
02.397.080/0001-96;2022-01-01;6;124018;285131;Capital Subscrito;2023-02-28;202524938.05;;85060474;0;85060474
02.397.080/0001-96;2022-01-01;6;124018;285132;Capital Integralizado;2023-02-28;202524938.05;;85060474;0;85060474
02.397.080/0001-96;2022-01-01;6;124018;285133;Capital Autorizado;2010-03-26;500000000.00;;202524938;0;202524938
02.415.408/0001-50;2022-01-01;12;125304;288460;Capital Emitido;2001-07-26;139762922.42;;6988146121;6988146121;13976292242
02.415.408/0001-50;2022-01-01;12;125304;288461;Capital Subscrito;2001-07-26;139762922.42;;6988146121;6988146121;13976292242
02.415.408/0001-50;2022-01-01;12;125304;288462;Capital Integralizado;2001-07-26;139762922.42;;6988146121;6988146121;13976292242
02.421.421/0001-11;2022-01-01;9;125541;289612;Capital Emitido;1998-02-11;13477890507.55;Indeterminado;2420804398;0;2420804398
02.429.144/0001-93;2022-01-01;11;127220;293204;Capital Autorizado;2021-04-30;0.00;;365660306;0;365660306
02.429.144/0001-93;2022-01-01;11;127220;293205;Capital Emitido;2019-06-27;9435625759.75;Não há;1152254440;0;1152254440
02.429.144/0001-93;2022-01-01;11;127220;293206;Capital Subscrito;2019-06-27;9435625759.75;Não há;1152254440;0;1152254440
02.429.144/0001-93;2022-01-01;11;127220;293207;Capital Integralizado;2006-04-28;9435625759.75;;1152254440;0;1152254440
02.451.848/0001-62;2022-01-01;14;125297;288440;Capital Emitido;2010-04-30;246750000.00;30/04/2010;175000000;0;175000000
02.451.848/0001-62;2022-01-01;14;125297;288441;Capital Subscrito;2010-04-30;246750000.00;30/04/2010;175000000;0;175000000
02.451.848/0001-62;2022-01-01;14;125297;288442;Capital Integralizado;2010-04-30;246750000.00;30/04/2010;175000000;0;175000000
02.474.103/0001-19;2022-01-01;7;126050;291117;Capital Emitido;2018-12-07;4902647710.37;Não aplicável;815927740;0;815927740
02.474.103/0001-19;2022-01-01;7;126050;291118;Capital Subscrito;2018-12-07;4902647710.37;Não aplicável;815927740;0;815927740
02.474.103/0001-19;2022-01-01;7;126050;291119;Capital Integralizado;2018-12-07;4902647710.37;Não aplicável;815927740;0;815927740
02.474.103/0001-19;2022-01-01;7;126050;291120;Capital Autorizado;2018-12-07;7000000000.00;Não aplicável;0;0;0
02.502.844/0001-66;2022-01-01;6;126321;291679;Capital Emitido;2021-02-03;1200000000.00;;460143732372;850860650057;1311004382429
02.502.844/0001-66;2022-01-01;6;126321;291680;Capital Subscrito;2021-02-03;1200000000.00;;460143732372;850860650057;1311004382429
02.502.844/0001-66;2022-01-01;6;126321;291681;Capital Integralizado;2021-02-03;1200000000.00;;460143732372;850860650057;1311004382429
02.502.844/0001-66;2022-01-01;6;126321;291682;Capital Autorizado;2021-02-03;2500000000.00;;0;0;0
02.502.844/0001-66;2022-01-01;6;126321;291683;Capital Emitido;2020-09-11;2900000000.00;;1172736054837;2168528856884;3341264911721
02.502.844/0001-66;2022-01-01;6;126321;291684;Capital Subscrito;2020-09-11;2900000000.00;;1306294929045;2415495147055;3721790076100
02.502.844/0001-66;2022-01-01;6;126321;291685;Capital Integralizado;2020-09-11;2900000000.00;;1172736054837;2168528856884;3341264911721
02.502.844/0001-66;2022-01-01;6;126321;291686;Capital Autorizado;2020-09-11;0.00;;0;0;0
02.502.844/0001-66;2022-01-01;6;126321;291687;Capital Emitido;2020-05-21;2543594524.33;;133558874208;246966290171;380525164379
02.502.844/0001-66;2022-01-01;6;126321;291688;Capital Subscrito;2020-05-21;2543594524.33;;133558874208;246966290171;380525164379
02.502.844/0001-66;2022-01-01;6;126321;291689;Capital Integralizado;2020-05-21;2543594524.33;;133558874208;246966290171;380525164379
02.502.844/0001-66;2022-01-01;6;126321;291690;Capital Autorizado;2020-05-21;1703767000.00;;0;0;0
02.502.844/0001-66;2022-01-01;6;126321;291691;Capital Emitido;2020-04-16;1948050524.33;;49871287022;92217958671;142089245693
02.502.844/0001-66;2022-01-01;6;126321;291692;Capital Subscrito;2020-04-16;1948050524.33;;49871287022;92217958671;142089245693
02.502.844/0001-66;2022-01-01;6;126321;291693;Capital Integralizado;2020-04-16;1948050524.33;;49871287022;92217958671;142089245693
02.502.844/0001-66;2022-01-01;6;126321;291694;Capital Autorizado;2020-04-16;2299311000.00;;0;0;0
02.502.844/0001-66;2022-01-01;6;126321;291695;Capital Emitido;2016-03-15;1747361524.33;;31878842237;58947782010;90826624247
02.502.844/0001-66;2022-01-01;6;126321;291696;Capital Integralizado;2016-03-15;1747361524.33;;31878842237;58947782010;90826624247
02.502.844/0001-66;2022-01-01;6;126321;291697;Capital Autorizado;2016-03-15;2500000000.00;;0;0;0
02.502.844/0001-66;2022-01-01;6;126321;291698;Capital Emitido;2013-04-29;1702361524.33;;2395625978;4429798199;6825424177
02.502.844/0001-66;2022-01-01;6;126321;291699;Capital Subscrito;2013-04-29;1702361524.33;;2395625978;4429798199;6825424177
02.502.844/0001-66;2022-01-01;6;126321;291700;Capital Integralizado;2013-04-29;1702361524.33;;2395625978;4429798199;6825424177
02.509.186/0001-34;2022-01-01;3;124669;286363;Capital Autorizado;2010-12-02;71000000.00;;610000;0;610000
02.509.491/0001-26;2022-01-01;4;125519;289373;Capital Autorizado;2003-03-28;367016870.00;;52965000;0;52965000
02.509.491/0001-26;2022-01-01;4;125519;289374;Capital Emitido;2001-12-20;314051870.00;;270386120;0;270386120
02.509.491/0001-26;2022-01-01;4;125519;289375;Capital Subscrito;2001-12-20;314051870.00;;270386120;0;270386120
02.509.491/0001-26;2022-01-01;4;125519;289376;Capital Integralizado;2001-12-20;302547396.60;;262452000;0;262452000
02.558.157/0001-62;2022-01-01;11;125390;288841;Capital Emitido;2022-02-18;63571415865.09;Não se aplica;1676938271;0;1676938271
02.558.157/0001-62;2022-01-01;11;125390;288842;Capital Subscrito;2022-02-18;63571415865.09;Não se aplica;1676938271;0;1676938271
02.558.157/0001-62;2022-01-01;11;125390;288843;Capital Integralizado;2022-02-18;63571415865.09;Não se aplica;1676938271;0;1676938271
02.560.878/0001-07;2022-01-01;2;123300;283105;Capital Emitido;2021-05-14;55270282.00;;55270282;0;55270282
02.591.787/0001-39;2022-01-01;2;122861;281019;Capital Emitido;2016-04-29;5159755.03;Não aplicável.;143243;0;143243
02.591.787/0001-39;2022-01-01;2;122861;281020;Capital Subscrito;2016-04-29;5159755.03;Não aplicável;143243;0;143243
02.591.787/0001-39;2022-01-01;2;122861;281021;Capital Integralizado;2016-04-29;5159755.03;;143243;0;143243
02.591.787/0001-39;2022-01-01;2;122861;281022;Capital Emitido;2015-04-30;5159755.03;Não aplicável;14324371;0;14324371
02.591.787/0001-39;2022-01-01;2;122861;281023;Capital Subscrito;2015-04-30;5159755.03;Não aplicável.;14324371;0;14324371
02.591.787/0001-39;2022-01-01;2;122861;281024;Capital Integralizado;2015-04-30;5159755.03;;14324371;0;14324371
02.591.787/0001-39;2022-01-01;2;122861;281025;Capital Emitido;2011-04-29;5041516.64;Não aplicável;14049398;0;14049398
02.591.787/0001-39;2022-01-01;2;122861;281026;Capital Subscrito;2011-04-29;5041516.64;Não aplicável;14049398;0;14049398
02.591.787/0001-39;2022-01-01;2;122861;281027;Capital Integralizado;2009-10-09;5041516.64;Não aplicável;14049398;0;14049398
02.591.787/0001-39;2022-01-01;2;122861;281028;Capital Autorizado;1998-06-01;10000000000.00;;0;0;0
02.600.854/0001-34;2022-01-01;3;125169;287599;Capital Integralizado;2022-03-23;8227356500.00;;15865086849;0;15865086849
02.635.522/0001-95;2022-03-31;8;120081;272428;Capital Emitido;2021-03-12;1021966267.74;;294697091;0;294697091
02.635.522/0001-95;2022-03-31;8;120081;272429;Capital Emitido;2021-02-04;982442979.12;;289935249;0;289935249
02.635.522/0001-95;2022-03-31;8;120081;272430;Capital Subscrito;2021-02-04;982442979.12;Totalmente integralizado;289935249;0;289935249
02.635.522/0001-95;2022-03-31;8;120081;272431;Capital Integralizado;2021-02-04;982442979.12;;289935249;0;289935249
02.635.522/0001-95;2022-03-31;8;120081;272432;Capital Autorizado;2021-02-01;0.00;;97757000;0;97757000
02.643.896/0001-52;2022-01-01;3;118472;270479;Capital Subscrito;2017-04-05;59406.04;;59406;0;59406
02.643.896/0001-52;2022-01-01;3;118472;270480;Capital Integralizado;2017-04-05;59406.04;;59406;0;59406
02.664.042/0001-52;2022-01-01;1;115755;263027;Capital Integralizado;2014-04-09;2018000.00;;526306;0;526306
02.682.287/0001-02;2022-01-01;5;126946;292309;Capital Integralizado;2017-07-14;356735500.00;;11000;0;11000
02.682.287/0001-02;2022-01-01;5;126946;292310;Capital Subscrito;2017-06-08;356735500.00;14/07/2017 - homologação Bacen;11000;0;11000
02.682.287/0001-02;2022-01-01;5;126946;292311;Capital Integralizado;2017-01-25;106735549.40;;11000;0;11000
02.682.287/0001-02;2022-01-01;5;126946;292312;Capital Subscrito;2016-10-31;106735549.40;25/01/2017 - homologação Bacen;11000;0;11000
02.724.983/0001-34;2022-01-01;3;125993;291004;Capital Integralizado;2023-04-28;5353441.27;;5353441;0;5353441
02.736.470/0001-43;2022-01-01;1;116669;266165;Capital Subscrito;2021-01-18;2354547.00;30042021;2354547;0;2354547
02.736.470/0001-43;2022-01-01;1;116669;266166;Capital Integralizado;2021-01-18;2127547.00;30/09/2021;2127547;0;2127547
02.762.113/0001-50;2022-01-01;3;120456;273551;Capital Emitido;2014-12-30;107661784.69;;239;478;717
02.762.113/0001-50;2022-01-01;3;120456;273552;Capital Subscrito;2014-12-30;107661784.69;;239;478;717
02.762.113/0001-50;2022-01-01;3;120456;273553;Capital Subscrito;2014-12-30;107661784.69;;239;478;717
02.762.113/0001-50;2022-01-01;3;120456;273554;Capital Integralizado;2014-12-30;107661784.69;;239;478;717
02.762.113/0001-50;2022-01-01;3;120456;273555;Capital Integralizado;2014-12-30;107661784.69;;239;478;717
02.762.113/0001-50;2022-01-01;3;120456;273556;Capital Emitido;2013-09-18;7661784.69;;17;34;51
02.762.113/0001-50;2022-01-01;3;120456;273557;Capital Emitido;2013-09-18;7661784.69;;17;34;51
02.762.113/0001-50;2022-01-01;3;120456;273558;Capital Subscrito;2013-09-18;7661784.69;;17;34;51
02.762.113/0001-50;2022-01-01;3;120456;273559;Capital Subscrito;2013-09-18;7661784.69;;17;34;51
02.762.113/0001-50;2022-01-01;3;120456;273560;Capital Integralizado;2013-09-18;7661784.69;;17;34;51
02.762.113/0001-50;2022-01-01;3;120456;273561;Capital Integralizado;2013-09-18;7661784.69;;17;34;51
02.762.121/0001-04;2022-01-01;8;125996;291008;Capital Emitido;2023-03-16;1879484344.39;16/03/2023;864170369;0;864170369
02.762.121/0001-04;2022-01-01;8;125996;291009;Capital Subscrito;2023-03-16;1879484344.39;16/03/2023;864170369;0;864170369
02.762.121/0001-04;2022-01-01;8;125996;291010;Capital Integralizado;2023-03-16;1879484344.39;;864170369;0;864170369
02.762.121/0001-04;2022-01-01;8;125996;291011;Capital Autorizado;2023-03-16;0.00;;0;0;0
02.762.124/0001-30;2022-01-01;1;115837;263183;Capital Emitido;2014-04-28;726202.62;;2761620;0;2761620
02.762.124/0001-30;2022-01-01;1;115837;263184;Capital Subscrito;2014-04-28;726202.62;;2761620;0;2761620
02.762.124/0001-30;2022-01-01;1;115837;263185;Capital Integralizado;2014-04-28;726202.62;;2761620;0;2761620
02.773.542/0001-22;2022-01-01;2;116214;264544;Capital Emitido;2021-10-07;17311097.28;;7927248;0;7927248
02.773.542/0001-22;2022-01-01;2;116214;264545;Capital Subscrito;2021-10-07;17311097.28;;7927248;0;7927248
02.773.542/0001-22;2022-01-01;2;116214;264546;Capital Integralizado;2021-10-07;12311097.28;;7927248;0;7927248
02.773.542/0001-22;2022-01-01;2;116214;264547;Capital Autorizado;1999-03-02;20000000.00;;0;0;0
02.783.423/0001-50;2022-01-01;1;116763;266442;Capital Integralizado;2021-04-30;0.00;;36218984;0;36218984
02.783.423/0001-50;2022-01-01;1;116763;266443;Capital Integralizado;2014-08-08;965570.67;;36147533;0;36147533
02.783.423/0001-50;2022-01-01;1;116763;266444;Capital Integralizado;2014-01-17;957570.67;;36139533;0;36139533
02.783.423/0001-50;2022-01-01;1;116763;266445;Capital Integralizado;2013-04-25;615951.25;;23246525;0;23246525
02.783.423/0001-50;2022-01-01;1;116763;266446;Capital Integralizado;2012-04-25;560951.25;;21170778;0;21170778
02.783.423/0001-50;2022-01-01;1;116763;266447;Capital Integralizado;2011-04-29;470951.25;;17774101;0;17774101
02.796.775/0001-40;2022-01-01;1;115838;263186;Capital Emitido;2015-04-27;1320950.34;;1935716;0;1935716
02.796.775/0001-40;2022-01-01;1;115838;263187;Capital Subscrito;2015-04-27;1320950.34;;1935716;0;1935716
02.796.775/0001-40;2022-01-01;1;115838;263188;Capital Integralizado;2015-04-27;1320950.34;;1935716;0;1935716
02.800.026/0001-40;2022-01-01;11;127177;293111;Capital Autorizado;2020-08-17;0.00;;3000000000;0;3000000000
02.800.026/0001-40;2022-01-01;11;127177;293112;Capital Subscrito;2020-02-11;7667615402.90;;1876606210;0;1876606210
02.800.026/0001-40;2022-01-01;11;127177;293113;Capital Integralizado;2020-02-11;7667615402.90;;1876606210;0;1876606210
02.846.056/0001-97;2022-01-01;17;125620;289859;Capital Autorizado;2020-01-10;0.00;;3030000000;0;3030000000
02.846.056/0001-97;2022-01-01;17;125620;289860;Capital Emitido;2017-02-09;6126100230.54;;2020000000;0;2020000000
02.846.056/0001-97;2022-01-01;17;125620;289861;Capital Subscrito;2017-02-09;6126100230.54;;2020000000;0;2020000000
02.846.056/0001-97;2022-01-01;17;125620;289862;Capital Integralizado;2017-02-09;6126100230.54;;2020000000;0;2020000000
02.860.694/0001-62;2022-01-01;1;116579;265918;Capital Subscrito;2015-06-25;243022170.40;;67412629;0;67412629
02.860.694/0001-62;2022-01-01;1;116579;265919;Capital Integralizado;2015-06-25;243022170.40;;67412629;0;67412629
02.916.265/0001-60;2022-01-01;13;127102;292798;Capital Emitido;2022-03-21;23631071304.24;;2244801870;0;2244801870
02.916.265/0001-60;2022-01-01;13;127102;292799;Capital Subscrito;2021-03-24;23631071304.24;;2218116370;0;2218116370
02.916.265/0001-60;2022-01-01;13;127102;292800;Capital Integralizado;2021-03-24;23631071304.24;;2218116370;0;2218116370
02.916.265/0001-60;2022-01-01;13;127102;292801;Capital Autorizado;2015-02-05;0.00;;1375853183;0;1375853183
02.919.555/0001-67;2022-01-01;6;126933;292228;Capital Emitido;2021-09-21;5353847554.64;;760338899;0;760338899
02.919.555/0001-67;2022-01-01;6;126933;292229;Capital Subscrito;2021-09-21;5353847554.64;;760338899;0;760338899
02.919.555/0001-67;2022-01-01;6;126933;292230;Capital Integralizado;2021-09-21;5353847554.64;;760338899;0;760338899
02.932.074/0001-91;2022-01-01;6;126247;291597;Capital Emitido;2020-11-24;4478126287.55;;633420823;0;633420823
02.932.074/0001-91;2022-01-01;6;126247;291598;Capital Subscrito;2020-11-24;4478126287.55;;633420823;0;633420823
02.932.074/0001-91;2022-01-01;6;126247;291599;Capital Integralizado;2020-11-24;4478126287.55;;633420823;0;633420823
02.932.074/0001-91;2022-01-01;6;126247;291600;Capital Autorizado;2017-04-24;5500000000.00;;0;0;0
02.950.811/0001-89;2022-01-01;27;127214;293180;Capital Emitido;2023-02-01;5755849361.25;;3221864;0;3221864
02.950.811/0001-89;2022-01-01;27;127214;293181;Capital Subscrito;2023-02-01;5755849361.25;;3221864;0;3221864
02.950.811/0001-89;2022-01-01;27;127214;293182;Capital Integralizado;2023-02-01;5755849361.25;;3221864;0;3221864
02.950.811/0001-89;2022-01-01;27;127214;293183;Capital Autorizado;2023-02-01;0.00;;140000;0;140000
02.950.811/0001-89;2022-01-01;27;127214;293184;Capital Emitido;2022-08-11;5755643152.17;;322186437;0;322186437
